id_proveedor,id_entidad,n_contratos,monto_total,monto_promedio,n_objetos_unicos,pct_contratacion_directa,pct_comparacion_precios,n_funcionarios_distintos,label_favoritismo_real,dias_actividad,concentracion_objeto,contratos_por_mes,monto_por_funcionario,score_riesgo_favoritismo
P0152,E14,1,152682.08,152682.08,1,0.0,0.0,1,False,1,0.0,30.0,152682.08,0.0
P0152,E17,1,182888.63,182888.63,1,0.0,0.0,1,False,1,0.0,30.0,182888.63,0.0
P0153,E03,2,175777.38,87888.69,2,1.0,0.0,1,False,465,0.0,0.1290322580645161,175777.38,0.0
P0153,E04,1,199284.71,199284.71,1,0.0,0.0,1,False,1,0.0,30.0,199284.71,0.0
P0153,E06,2,243426.85,121713.425,2,0.0,0.0,1,False,333,0.0,0.1801801801801802,243426.85,0.0
P0153,E07,2,180938.47,90469.235,1,0.0,0.0,1,False,496,0.5,0.1209677419354838,180938.47,0.0
P0153,E09,1,77919.01,77919.01,1,0.0,0.0,1,False,1,0.0,30.0,77919.01,0.0
P0153,E10,1,63479.95,63479.95,1,0.0,0.0,1,False,1,0.0,30.0,63479.95,0.0
P0152,E12,1,12913.62,12913.62,1,0.0,1.0,1,False,1,0.0,30.0,12913.62,0.0
P0150,E11,1,559269.22,559269.22,1,0.0,0.0,1,False,1,0.0,30.0,559269.22,0.0
P0150,E14,1,8136.31,8136.31,1,0.0,0.0,1,False,1,0.0,30.0,8136.31,0.0
P0150,E15,1,108509.01,108509.01,1,0.0,0.0,1,False,1,0.0,30.0,108509.01,0.0
P0150,E16,1,95395.33,95395.33,1,0.0,0.0,1,False,1,0.0,30.0,95395.33,0.0
P0150,E17,1,85648.11,85648.11,1,0.0,0.0,1,False,1,0.0,30.0,85648.11,0.0
P0151,E00,1,61718.89,61718.89,1,0.0,0.0,1,False,1,0.0,30.0,61718.89,0.0
P0137,E02,1,58734.94,58734.94,1,0.0,1.0,1,False,1,0.0,30.0,58734.94,0.0
P0151,E02,1,45751.24,45751.24,1,0.0,0.0,1,False,1,0.0,30.0,45751.24,0.0
P0151,E17,1,20566.48,20566.48,1,0.0,0.0,1,False,1,0.0,30.0,20566.48,0.0
P0151,E06,2,279575.04,139787.52,2,0.0,0.5,1,False,68,0.0,0.8823529411764706,279575.04,0.0
P0151,E07,1,123406.56,123406.56,1,0.0,1.0,1,False,1,0.0,30.0,123406.56,0.0
P0151,E08,1,58556.78,58556.78,1,1.0,0.0,1,False,1,0.0,30.0,58556.78,0.0
P0151,E09,1,53532.44,53532.44,1,0.0,0.0,1,False,1,0.0,30.0,53532.44,0.0
P0151,E11,1,95769.23,95769.23,1,0.0,0.0,1,False,1,0.0,30.0,95769.23,0.0
P0151,E12,2,312246.28,156123.14,2,0.5,0.5,2,False,1014,0.0,0.0591715976331361,156123.14,0.0
P0151,E14,1,42947.68,42947.68,1,0.0,0.0,1,False,1,0.0,30.0,42947.68,0.0
P0151,E15,1,43676.67,43676.67,1,0.0,0.0,1,False,1,0.0,30.0,43676.67,0.0
P0151,E03,1,21541.93,21541.93,1,0.0,0.0,1,False,1,0.0,30.0,21541.93,0.0
P0155,E14,1,39188.95,39188.95,1,0.0,0.0,1,False,1,0.0,30.0,39188.95,0.0
P0155,E16,3,499938.29,166646.09666666665,2,0.0,0.0,2,False,447,0.3333333333333333,0.2013422818791946,249969.145,0.0
P0155,E17,1,111809.12,111809.12,1,0.0,0.0,1,False,1,0.0,30.0,111809.12,0.0
P0156,E01,2,135516.02,67758.01,2,0.0,0.0,2,False,835,0.0,0.0718562874251497,67758.01,0.0
P0156,E03,1,23950.99,23950.99,1,0.0,1.0,1,False,1,0.0,30.0,23950.99,0.0
P0156,E04,2,98679.82,49339.91,2,0.0,0.5,2,False,128,0.0,0.46875,49339.91,0.0
P0156,E05,1,67555.88,67555.88,1,0.0,0.0,1,False,1,0.0,30.0,67555.88,0.0
P0156,E06,4,408346.16,102086.54,3,0.25,0.25,2,False,821,0.25,0.146163215590743,204173.08,0.0
P0153,E12,3,201954.78000000003,67318.26000000001,2,0.0,0.3333333333333333,2,False,505,0.3333333333333333,0.1782178217821782,100977.39,0.0
P0156,E09,3,411883.78,137294.59333333332,3,0.3333333333333333,0.0,3,False,660,0.0,0.1363636363636363,137294.59333333332,0.0
P0156,E12,1,54609.67,54609.67,1,0.0,1.0,1,False,1,0.0,30.0,54609.67,0.0
P0156,E13,1,110999.57,110999.57,1,0.0,0.0,1,False,1,0.0,30.0,110999.57,0.0
P0156,E17,1,58012.59,58012.59,1,0.0,0.0,1,False,1,0.0,30.0,58012.59,0.0
P0157,E00,3,300757.87,100252.62333333334,3,0.0,0.6666666666666666,2,False,195,0.0,0.4615384615384615,150378.935,0.0
P0157,E03,1,231559.91,231559.91,1,0.0,0.0,1,False,1,0.0,30.0,231559.91,0.0
P0157,E04,3,272182.85,90727.61666666664,3,0.3333333333333333,0.0,2,False,343,0.0,0.2623906705539358,136091.425,0.0
P0157,E05,2,125371.8,62685.9,2,0.0,0.5,2,False,300,0.0,0.2,62685.9,0.0
P0156,E08,1,60473.2,60473.2,1,0.0,0.0,1,False,1,0.0,30.0,60473.2,0.0
P0153,E13,1,24124.96,24124.96,1,0.0,1.0,1,False,1,0.0,30.0,24124.96,0.0
P0153,E15,1,69260.52,69260.52,1,1.0,0.0,1,False,1,0.0,30.0,69260.52,0.0
P0153,E17,1,53104.28,53104.28,1,0.0,1.0,1,False,1,0.0,30.0,53104.28,0.0
P0154,E01,2,291787.97000000003,145893.98500000002,2,0.5,0.0,1,False,484,0.0,0.1239669421487603,291787.97000000003,0.0
P0154,E02,3,187829.27,62609.75666666668,3,0.0,0.0,2,False,860,0.0,0.1046511627906976,93914.635,0.0
P0154,E04,1,51297.09,51297.09,1,0.0,1.0,1,False,1,0.0,30.0,51297.09,0.0
P0154,E05,1,5819.56,5819.56,1,0.0,0.0,1,False,1,0.0,30.0,5819.56,0.0
P0154,E06,1,13385.0,13385.0,1,0.0,1.0,1,False,1,0.0,30.0,13385.0,0.0
P0155,E12,1,11496.64,11496.64,1,0.0,0.0,1,False,1,0.0,30.0,11496.64,0.0
P0154,E10,1,154463.29,154463.29,1,0.0,0.0,1,False,1,0.0,30.0,154463.29,0.0
P0154,E16,1,57391.25,57391.25,1,0.0,0.0,1,False,1,0.0,30.0,57391.25,0.0
P0154,E17,1,114616.74,114616.74,1,0.0,0.0,1,False,1,0.0,30.0,114616.74,0.0
P0155,E00,1,28689.02,28689.02,1,0.0,1.0,1,False,1,0.0,30.0,28689.02,0.0
P0155,E01,1,79006.83,79006.83,1,0.0,1.0,1,False,1,0.0,30.0,79006.83,0.0
P0155,E04,1,320430.08,320430.08,1,0.0,1.0,1,False,1,0.0,30.0,320430.08,0.0
P0155,E05,2,105091.31,52545.655,1,0.0,0.0,2,False,119,0.5,0.5042016806722689,52545.655,0.0
P0155,E06,3,316954.19,105651.39666666668,3,0.0,0.3333333333333333,2,False,287,0.0,0.313588850174216,158477.095,0.0
P0155,E07,2,150332.16,75166.08,2,0.5,0.0,2,False,11,0.0,5.454545454545455,75166.08,0.0
P0154,E07,1,24384.75,24384.75,1,0.0,1.0,1,False,1,0.0,30.0,24384.75,0.0
P0118,E07,1,140170.33,140170.33,1,0.0,0.0,1,False,1,0.0,30.0,140170.33,0.0
P0118,E09,2,102332.6,51166.3,2,0.0,0.0,2,False,303,0.0,0.198019801980198,51166.3,0.0
P0118,E10,1,46074.87,46074.87,1,0.0,0.0,1,False,1,0.0,30.0,46074.87,0.0
P0118,E11,1,275787.53,275787.53,1,0.0,1.0,1,False,1,0.0,30.0,275787.53,0.0
P0118,E12,2,179314.88,89657.44,1,0.0,0.0,1,False,797,0.5,0.0752823086574654,179314.88,0.0
P0118,E13,3,116933.21,38977.73666666667,3,0.0,0.3333333333333333,2,False,451,0.0,0.1995565410199556,58466.605,0.0
P0118,E15,1,61718.89,61718.89,1,1.0,0.0,1,False,1,0.0,30.0,61718.89,0.0
P0118,E16,2,286576.59,143288.29499999998,2,0.0,0.5,2,False,221,0.0,0.2714932126696833,143288.29499999998,0.0
P0136,E04,1,32008.69,32008.69,1,0.0,0.0,1,False,1,0.0,30.0,32008.69,0.0
P0119,E03,3,524044.49,174681.49666666667,1,0.0,0.0,1,False,8,0.6666666666666667,11.25,524044.49,0.0
P0119,E04,2,196250.84000000003,98125.42,2,0.0,0.5,2,False,524,0.0,0.1145038167938931,98125.42,0.0
P0119,E07,1,73376.91,73376.91,1,0.0,0.0,1,False,1,0.0,30.0,73376.91,0.0
P0119,E09,1,204032.36,204032.36,1,0.0,1.0,1,False,1,0.0,30.0,204032.36,0.0
P0119,E11,1,288710.3,288710.3,1,0.0,0.0,1,False,1,0.0,30.0,288710.3,0.0
P0119,E13,3,326242.52,108747.50666666668,3,0.0,0.6666666666666666,3,False,545,0.0,0.165137614678899,108747.50666666668,0.0
P0119,E14,2,548787.25,274393.625,2,0.5,0.5,2,False,298,0.0,0.2013422818791946,274393.625,0.0
P0119,E15,1,75024.76,75024.76,1,0.0,0.0,1,False,1,0.0,30.0,75024.76,0.0
P0119,E00,2,53263.14,26631.57,2,0.5,0.0,1,False,66,0.0,0.9090909090909092,53263.14,0.0
P0116,E13,2,145955.05,72977.525,2,0.5,0.0,2,False,215,0.0,0.2790697674418604,72977.525,0.0
P0116,E14,2,192957.03000000003,96478.515,2,0.5,0.5,1,False,141,0.0,0.425531914893617,192957.03000000003,0.0
P0116,E15,1,33167.89,33167.89,1,0.0,1.0,1,False,1,0.0,30.0,33167.89,0.0
P0116,E17,1,3195.2,3195.2,1,0.0,0.0,1,False,1,0.0,30.0,3195.2,0.0
P0117,E00,1,39922.17,39922.17,1,0.0,0.0,1,False,1,0.0,30.0,39922.17,0.0
P0117,E03,1,134829.25,134829.25,1,0.0,0.0,1,False,1,0.0,30.0,134829.25,0.0
P0117,E05,1,11742.88,11742.88,1,0.0,1.0,1,False,1,0.0,30.0,11742.88,0.0
P0117,E06,2,138441.27,69220.635,2,0.0,0.5,1,False,217,0.0,0.2764976958525346,138441.27,0.0
P0118,E05,1,51953.74,51953.74,1,0.0,0.0,1,False,1,0.0,30.0,51953.74,0.0
P0117,E11,2,50887.47,25443.735,2,0.0,0.5,2,False,859,0.0,0.069848661233993,25443.735,0.0
P0117,E12,1,40336.12,40336.12,1,0.0,0.0,1,False,1,0.0,30.0,40336.12,0.0
P0117,E13,1,10607.63,10607.63,1,0.0,0.0,1,False,1,0.0,30.0,10607.63,0.0
P0117,E14,1,107065.79,107065.79,1,0.0,0.0,1,False,1,0.0,30.0,107065.79,0.0
P0118,E00,1,186433.49,186433.49,1,0.0,0.0,1,False,1,0.0,30.0,186433.49,0.0
P0118,E02,1,60154.34,60154.34,1,0.0,0.0,1,False,1,0.0,30.0,60154.34,0.0
P0118,E03,4,317207.47,79301.8675,3,0.0,0.25,1,False,698,0.25,0.1719197707736389,317207.47,0.0
P0118,E04,3,170189.71000000002,56729.90333333334,2,0.0,0.3333333333333333,2,False,962,0.3333333333333333,0.0935550935550935,85094.85500000001,0.0
P0117,E10,1,14588.77,14588.77,1,0.0,0.0,1,False,1,0.0,30.0,14588.77,0.0
P0121,E15,1,44214.07,44214.07,1,0.0,0.0,1,False,1,0.0,30.0,44214.07,0.0
P0121,E16,1,35408.0,35408.0,1,0.0,0.0,1,False,1,0.0,30.0,35408.0,0.0
P0122,E00,1,214657.11,214657.11,1,0.0,0.0,1,False,1,0.0,30.0,214657.11,0.0
P0122,E02,1,16328.84,16328.84,1,0.0,0.0,1,False,1,0.0,30.0,16328.84,0.0
P0122,E03,2,90880.83,45440.41499999999,2,0.0,0.5,1,False,120,0.0,0.5,90880.83,0.0
P0122,E07,2,86518.68,43259.34,2,0.0,0.5,2,False,594,0.0,0.101010101010101,43259.34,0.0
P0122,E11,1,40834.71,40834.71,1,0.0,1.0,1,False,1,0.0,30.0,40834.71,0.0
P0122,E13,1,21940.99,21940.99,1,1.0,0.0,1,False,1,0.0,30.0,21940.99,0.0
P0120,E00,1,64522.98,64522.98,1,0.0,0.0,1,False,1,0.0,30.0,64522.98,0.0
P0123,E00,2,97512.68,48756.34,2,0.0,0.5,1,False,342,0.0,0.175438596491228,97512.68,0.0
P0123,E02,1,25785.2,25785.2,1,0.0,0.0,1,False,1,0.0,30.0,25785.2,0.0
P0123,E03,1,53343.16,53343.16,1,0.0,1.0,1,False,1,0.0,30.0,53343.16,0.0
P0123,E04,2,176145.66,88072.83,2,0.0,0.5,2,False,232,0.0,0.2586206896551724,88072.83,0.0
P0123,E06,1,12245.35,12245.35,1,0.0,0.0,1,False,1,0.0,30.0,12245.35,0.0
P0123,E07,1,162195.05,162195.05,1,1.0,0.0,1,False,1,0.0,30.0,162195.05,0.0
P0123,E09,1,46225.83,46225.83,1,1.0,0.0,1,False,1,0.0,30.0,46225.83,0.0
P0123,E10,2,103709.81,51854.905,2,0.0,0.5,1,False,52,0.0,1.1538461538461535,103709.81,0.0
P0122,E16,1,98135.73,98135.73,1,0.0,1.0,1,False,1,0.0,30.0,98135.73,0.0
P0120,E01,2,66017.56,33008.78,2,0.5,0.5,2,False,346,0.0,0.1734104046242774,33008.78,0.0
P0120,E02,2,292670.13,146335.065,2,0.0,0.0,2,False,392,0.0,0.1530612244897959,146335.065,0.0
P0120,E03,1,19702.18,19702.18,1,0.0,1.0,1,False,1,0.0,30.0,19702.18,0.0
P0120,E04,1,224696.15,224696.15,1,0.0,0.0,1,False,1,0.0,30.0,224696.15,0.0
P0120,E07,1,34302.63,34302.63,1,0.0,0.0,1,False,1,0.0,30.0,34302.63,0.0
P0120,E12,1,72867.25,72867.25,1,0.0,1.0,1,False,1,0.0,30.0,72867.25,0.0
P0120,E14,1,24689.63,24689.63,1,0.0,1.0,1,False,1,0.0,30.0,24689.63,0.0
P0120,E16,1,20719.03,20719.03,1,0.0,0.0,1,False,1,0.0,30.0,20719.03,0.0
P0121,E14,2,102525.88,51262.94,2,0.0,0.5,2,False,78,0.0,0.7692307692307692,51262.94,0.0
P0121,E01,1,23748.29,23748.29,1,0.0,0.0,1,False,1,0.0,30.0,23748.29,0.0
P0121,E02,1,207240.92,207240.92,1,0.0,1.0,1,False,1,0.0,30.0,207240.92,0.0
P0121,E03,1,52990.61,52990.61,1,0.0,1.0,1,False,1,0.0,30.0,52990.61,0.0
P0121,E04,2,96416.55,48208.275,2,0.0,0.5,1,False,262,0.0,0.2290076335877862,96416.55,0.0
P0121,E07,2,26312.870000000003,13156.435,2,0.0,0.5,2,False,649,0.0,0.0924499229583975,13156.435,0.0
P0121,E08,1,56163.05,56163.05,1,0.0,0.0,1,False,1,0.0,30.0,56163.05,0.0
P0121,E11,1,57610.59,57610.59,1,0.0,0.0,1,False,1,0.0,30.0,57610.59,0.0
P0121,E13,2,198635.54,99317.77,2,0.5,0.0,1,False,1228,0.0,0.0488599348534201,198635.54,0.0
P0121,E00,2,143495.41,71747.705,2,0.5,0.0,1,False,363,0.0,0.1652892561983471,143495.41,0.0
P0112,E04,1,407145.87,407145.87,1,0.0,0.0,1,False,1,0.0,30.0,407145.87,0.0
P0112,E06,1,127106.99,127106.99,1,0.0,1.0,1,False,1,0.0,30.0,127106.99,0.0
P0112,E07,1,35830.26,35830.26,1,0.0,1.0,1,False,1,0.0,30.0,35830.26,0.0
P0112,E09,2,51564.62,25782.31,2,0.0,0.5,2,False,225,0.0,0.2666666666666666,25782.31,0.0
P0112,E10,2,258891.4,129445.7,2,0.0,0.5,1,False,21,0.0,2.857142857142857,258891.4,0.0
P0112,E11,1,6132.21,6132.21,1,0.0,1.0,1,False,1,0.0,30.0,6132.21,0.0
P0112,E13,1,47927.79,47927.79,1,0.0,0.0,1,False,1,0.0,30.0,47927.79,0.0
P0112,E14,3,240269.4,80089.8,2,0.0,0.3333333333333333,3,False,855,0.3333333333333333,0.1052631578947368,80089.8,0.0
P0116,E12,1,264595.24,264595.24,1,0.0,0.0,1,False,1,0.0,30.0,264595.24,0.0
P0113,E00,2,50484.36,25242.18,2,0.0,0.0,2,False,424,0.0,0.1415094339622641,25242.18,0.0
P0113,E01,3,259357.59,86452.53,3,0.0,0.3333333333333333,2,False,467,0.0,0.1927194860813704,129678.795,0.0
P0113,E04,1,54250.36,54250.36,1,0.0,0.0,1,False,1,0.0,30.0,54250.36,0.0
P0113,E05,1,16938.18,16938.18,1,0.0,0.0,1,False,1,0.0,30.0,16938.18,0.0
P0113,E06,2,98183.07,49091.535,2,0.0,1.0,1,False,798,0.0,0.075187969924812,98183.07,0.0
P0113,E07,1,20851.01,20851.01,1,0.0,1.0,1,False,1,0.0,30.0,20851.01,0.0
P0113,E08,1,185730.39,185730.39,1,0.0,1.0,1,False,1,0.0,30.0,185730.39,0.0
P0113,E09,1,32082.88,32082.88,1,0.0,1.0,1,False,1,0.0,30.0,32082.88,0.0
P0112,E16,1,85346.86,85346.86,1,0.0,0.0,1,False,1,0.0,30.0,85346.86,0.0
P0110,E16,4,290077.51,72519.3775,4,0.0,0.25,3,False,397,0.0,0.3022670025188917,96692.50333333334,0.0
P0111,E00,1,54732.93,54732.93,1,0.0,0.0,1,False,1,0.0,30.0,54732.93,0.0
P0111,E01,1,58898.515,58898.515,1,0.0,1.0,1,False,1,0.0,30.0,58898.515,0.0
P0111,E02,1,24880.7,24880.7,1,0.0,0.0,1,False,1,0.0,30.0,24880.7,0.0
P0111,E03,2,100970.57,50485.285,2,0.0,1.0,1,False,408,0.0,0.1470588235294117,100970.57,0.0
P0111,E04,2,127413.53,63706.765,1,0.0,0.5,1,False,61,0.5,0.9836065573770492,127413.53,0.0
P0111,E05,1,20277.35,20277.35,1,0.0,0.0,1,False,1,0.0,30.0,20277.35,0.0
P0111,E06,3,431406.56,143802.18666666668,3,0.0,0.0,2,False,733,0.0,0.1227830832196452,215703.28,0.0
P0112,E02,2,264466.67000000004,132233.33500000002,1,0.0,0.5,2,False,936,0.5,0.0641025641025641,132233.33500000002,0.0
P0111,E10,2,129841.35,64920.675,2,0.5,0.5,2,False,712,0.0,0.0842696629213483,64920.675,0.0
P0111,E11,1,33910.91,33910.91,1,0.0,1.0,1,False,1,0.0,30.0,33910.91,0.0
P0111,E12,2,728123.9800000001,364061.9900000001,2,0.0,0.5,1,False,627,0.0,0.0956937799043062,728123.9800000001,0.0
P0111,E13,3,93700.95,31233.65,2,0.0,0.6666666666666666,1,False,477,0.3333333333333333,0.1886792452830188,93700.95,0.0
P0111,E14,3,263802.41000000003,87934.13666666667,3,0.0,0.3333333333333333,1,False,477,0.0,0.1886792452830188,263802.41000000003,0.0
P0111,E15,2,97383.8,48691.9,2,0.0,0.5,1,False,400,0.0,0.15,97383.8,0.0
P0111,E16,4,171062.6,42765.65,4,0.25,0.0,4,False,921,0.0,0.1302931596091205,42765.65,0.0
P0112,E01,3,475192.53,158397.51,2,0.0,0.3333333333333333,2,False,800,0.3333333333333333,0.1124999999999999,237596.265,0.0
P0111,E07,3,283251.97,94417.32333333332,3,0.3333333333333333,0.3333333333333333,2,False,1007,0.0,0.0893743793445878,141625.985,0.0
P0115,E04,1,252696.17,252696.17,1,0.0,0.0,1,False,1,0.0,30.0,252696.17,0.0
P0115,E06,2,170353.78,85176.89,1,0.0,0.0,1,False,93,0.5,0.6451612903225806,170353.78,0.0
P0115,E07,2,107962.55,53981.275,2,0.0,0.0,1,False,372,0.0,0.1612903225806451,107962.55,0.0
P0115,E08,1,25590.48,25590.48,1,1.0,0.0,1,False,1,0.0,30.0,25590.48,0.0
P0115,E09,2,30242.01,15121.005,2,0.5,0.0,2,False,532,0.0,0.112781954887218,15121.005,0.0
P0115,E10,1,61022.0,61022.0,1,0.0,1.0,1,False,1,0.0,30.0,61022.0,0.0
P0115,E11,1,124939.27,124939.27,1,0.0,0.0,1,False,1,0.0,30.0,124939.27,0.0
P0115,E12,2,47540.98,23770.49,2,0.0,0.0,2,False,28,0.0,2.142857142857143,23770.49,0.0
P0113,E10,1,137465.52,137465.52,1,0.0,0.0,1,False,1,0.0,30.0,137465.52,0.0
P0115,E15,1,72304.07,72304.07,1,0.0,1.0,1,False,1,0.0,30.0,72304.07,0.0
P0115,E16,2,459987.0,229993.5,2,0.0,0.5,2,False,532,0.0,0.112781954887218,229993.5,0.0
P0116,E00,2,354690.78,177345.39,2,0.5,0.0,1,False,54,0.0,1.1111111111111112,354690.78,0.0
P0116,E01,2,29140.01,14570.005,2,0.0,0.5,2,False,68,0.0,0.8823529411764706,14570.005,0.0
P0116,E02,1,14726.96,14726.96,1,0.0,1.0,1,False,1,0.0,30.0,14726.96,0.0
P0116,E06,1,58734.94,58734.94,1,0.0,1.0,1,False,1,0.0,30.0,58734.94,0.0
P0116,E07,1,43837.82,43837.82,1,1.0,0.0,1,False,1,0.0,30.0,43837.82,0.0
P0116,E11,1,92503.83,92503.83,1,0.0,0.0,1,False,1,0.0,30.0,92503.83,0.0
P0115,E14,1,143478.18,143478.18,1,0.0,0.0,1,False,1,0.0,30.0,143478.18,0.0
P0113,E11,3,447772.64,149257.54666666666,3,0.6666666666666666,0.0,2,False,193,0.0,0.466321243523316,223886.32,0.0
P0113,E12,2,47925.44,23962.72,2,0.0,0.0,1,False,648,0.0,0.0925925925925925,47925.44,0.0
P0113,E14,1,9085.43,9085.43,1,0.0,0.0,1,False,1,0.0,30.0,9085.43,0.0
P0113,E15,1,67303.73000000001,67303.73000000001,1,0.0,0.0,1,False,1,0.0,30.0,67303.73000000001,0.0
P0114,E00,1,43409.75,43409.75,1,0.0,1.0,1,False,1,0.0,30.0,43409.75,0.0
P0114,E02,3,291795.06,97265.02,3,0.0,0.0,2,False,1047,0.0,0.0859598853868194,145897.53,0.0
P0114,E03,2,203507.83,101753.915,2,0.0,0.0,1,False,188,0.0,0.3191489361702128,203507.83,0.0
P0114,E06,1,67409.03,67409.03,1,0.0,0.0,1,False,1,0.0,30.0,67409.03,0.0
P0115,E03,2,249970.62,124985.31,2,0.0,0.5,1,False,353,0.0,0.1699716713881019,249970.62,0.0
P0114,E08,1,3116.24,3116.24,1,0.0,0.0,1,False,1,0.0,30.0,3116.24,0.0
P0114,E10,1,297815.4,297815.4,1,0.0,0.0,1,False,1,0.0,30.0,297815.4,0.0
P0114,E11,3,336747.56,112249.18666666666,2,0.0,0.6666666666666666,2,False,455,0.3333333333333333,0.1978021978021978,168373.78,0.0
P0114,E12,2,225834.68,112917.34,2,0.0,0.5,2,False,179,0.0,0.3351955307262569,112917.34,0.0
P0114,E16,2,271219.98,135609.99,2,0.0,0.0,2,False,128,0.0,0.46875,135609.99,0.0
P0114,E17,1,57905.05,57905.05,1,0.0,1.0,1,False,1,0.0,30.0,57905.05,0.0
P0115,E00,1,210109.16,210109.16,1,0.0,1.0,1,False,1,0.0,30.0,210109.16,0.0
P0115,E01,2,37253.05,18626.525,2,0.5,0.0,2,False,84,0.0,0.7142857142857143,18626.525,0.0
P0115,E02,1,47337.98,47337.98,1,0.0,1.0,1,False,1,0.0,30.0,47337.98,0.0
P0114,E07,2,98073.0,49036.5,2,0.0,0.5,2,False,859,0.0,0.069848661233993,49036.5,0.0
P0132,E04,1,45580.62,45580.62,1,0.0,0.0,1,False,1,0.0,30.0,45580.62,0.0
P0132,E06,1,67578.01,67578.01,1,0.0,0.0,1,False,1,0.0,30.0,67578.01,0.0
P0132,E07,1,148538.78,148538.78,1,0.0,0.0,1,False,1,0.0,30.0,148538.78,0.0
P0132,E08,1,33470.04,33470.04,1,0.0,0.0,1,False,1,0.0,30.0,33470.04,0.0
P0132,E09,1,243645.7,243645.7,1,0.0,1.0,1,False,1,0.0,30.0,243645.7,0.0
P0132,E10,3,232838.11,77612.70333333332,3,0.0,0.0,2,False,343,0.0,0.2623906705539358,116419.055,0.0
P0132,E11,1,99131.99,99131.99,1,0.0,0.0,1,False,1,0.0,30.0,99131.99,0.0
P0132,E16,1,6926.47,6926.47,1,0.0,0.0,1,False,1,0.0,30.0,6926.47,0.0
P0123,E12,3,208539.01,69513.00333333334,3,0.0,0.3333333333333333,2,False,654,0.0,0.1376146788990825,104269.505,0.0
P0133,E02,1,10745.02,10745.02,1,0.0,1.0,1,False,1,0.0,30.0,10745.02,0.0
P0133,E03,1,37215.76,37215.76,1,0.0,0.0,1,False,1,0.0,30.0,37215.76,0.0
P0133,E05,2,565116.69,282558.345,2,0.0,0.0,2,False,783,0.0,0.0766283524904214,282558.345,0.0
P0133,E06,1,26600.99,26600.99,1,0.0,0.0,1,False,1,0.0,30.0,26600.99,0.0
P0133,E07,2,329053.09,164526.54499999998,2,0.0,0.5,2,False,784,0.0,0.0765306122448979,164526.54499999998,0.0
P0133,E08,1,112637.55,112637.55,1,1.0,0.0,1,False,1,0.0,30.0,112637.55,0.0
P0133,E10,2,246661.5,123330.75,2,0.5,0.0,2,False,46,0.0,1.3043478260869563,123330.75,0.0
P0133,E12,1,12175.8,12175.8,1,0.0,0.0,1,False,1,0.0,30.0,12175.8,0.0
P0133,E00,3,102974.9,34324.96666666667,2,0.0,0.3333333333333333,3,False,392,0.3333333333333333,0.2295918367346938,34324.96666666667,0.0
P0130,E11,2,615346.96,307673.48,2,0.5,0.0,2,False,310,0.0,0.1935483870967742,307673.48,0.0
P0130,E12,1,57084.22,57084.22,1,0.0,0.0,1,False,1,0.0,30.0,57084.22,0.0
P0130,E16,1,56466.21,56466.21,1,0.0,0.0,1,False,1,0.0,30.0,56466.21,0.0
P0130,E17,2,123078.11,61539.055,1,0.5,0.0,1,False,164,0.5,0.3658536585365853,123078.11,0.0
P0131,E00,1,110521.5,110521.5,1,1.0,0.0,1,False,1,0.0,30.0,110521.5,0.0
P0131,E04,3,142528.86,47509.62,3,0.0,0.3333333333333333,3,False,225,0.0,0.4,47509.62,0.0
P0131,E05,3,102007.97,34002.65666666667,3,0.0,0.0,3,False,453,0.0,0.1986754966887417,34002.65666666667,0.0
P0131,E06,2,538388.26,269194.13,2,0.0,0.0,1,False,529,0.0,0.1134215500945179,538388.26,0.0
P0132,E03,3,260660.31,86886.77,2,0.3333333333333333,0.0,1,False,459,0.3333333333333333,0.196078431372549,260660.31,0.0
P0131,E08,1,20243.96,20243.96,1,1.0,0.0,1,False,1,0.0,30.0,20243.96,0.0
P0131,E09,2,104607.37,52303.685,2,0.0,0.5,2,False,752,0.0,0.0797872340425532,52303.685,0.0
P0131,E10,1,141603.54,141603.54,1,0.0,0.0,1,False,1,0.0,30.0,141603.54,0.0
P0131,E11,1,58898.515,58898.515,1,0.0,0.0,1,False,1,0.0,30.0,58898.515,0.0
P0131,E14,2,92203.58,46101.79,2,0.5,0.0,2,False,777,0.0,0.0772200772200772,46101.79,0.0
P0131,E16,3,292152.99,97384.33,3,0.0,0.0,2,False,640,0.0,0.140625,146076.495,0.0
P0131,E17,1,18871.62,18871.62,1,0.0,0.0,1,False,1,0.0,30.0,18871.62,0.0
P0132,E02,1,50461.6,50461.6,1,0.0,1.0,1,False,1,0.0,30.0,50461.6,0.0
P0131,E07,1,27315.81,27315.81,1,0.0,1.0,1,False,1,0.0,30.0,27315.81,0.0
P0135,E04,1,22223.24,22223.24,1,0.0,1.0,1,False,1,0.0,30.0,22223.24,0.0
P0135,E05,1,30509.73,30509.73,1,0.0,0.0,1,False,1,0.0,30.0,30509.73,0.0
P0135,E06,3,210258.19,70086.06333333334,3,0.0,0.6666666666666666,1,False,388,0.0,0.2319587628865979,210258.19,0.0
P0135,E09,3,190624.23,63541.41,2,0.0,1.0,2,False,569,0.3333333333333333,0.1581722319859402,95312.115,0.0
P0135,E12,1,56766.24,56766.24,1,0.0,0.0,1,False,1,0.0,30.0,56766.24,0.0
P0135,E14,3,221339.92,73779.97333333333,2,0.0,0.3333333333333333,2,False,588,0.3333333333333333,0.1530612244897959,110669.96,0.0
