id_pago,id_contrato,fecha_devengado,fecha_girado,fecha_pagado,monto_devengado,monto_pagado,estado,escenario_sintetico
PG00000277,C000497,2023-10-12,2023-10-12,2023-10-21,10394.57,20773.2,PAGADO,completo
PG00000278,C000497,2023-12-02,2023-12-04,2023-12-12,21977.86,12896.09,PAGADO,completo
PG00000279,C000457,2026-05-12,2026-05-21,2026-08-07,32834.55,13713.75,PAGADO,demorado
PG00000280,C000457,2026-06-19,2026-06-26,2026-08-07,28086.54,47207.34,PAGADO,demorado
PG00000281,C001586,2023-06-24,2023-06-28,2023-07-15,55354.61,24835.54,PAGADO,completo
PG00000282,C001586,2023-07-17,2023-07-25,2023-08-04,27296.28,12198.53,PAGADO,completo
PG00000283,C001586,2023-08-31,2023-09-04,2023-09-21,1875.33,47492.15,PAGADO,completo
PG00000284,C750001,2024-07-28,2024-08-02,2024-08-10,170386.92,170386.92,PAGADO,completo
PG00000285,C001612,2023-08-26,2023-08-26,2023-11-15,32229.16,18992.79,PAGADO,demorado
PG00000286,C001612,2023-09-03,2023-09-04,2023-12-02,23846.29,37082.66,PAGADO,demorado
PG00000287,C800108,2025-02-16,2025-02-21,2025-05-30,2232944.4,2232944.4,PAGADO,demorado
PG00000288,C003493,2026-04-07,2026-04-11,2026-04-24,5525.19,12476.4,PAGADO,parcial
PG00000289,C003493,2026-05-15,2026-05-21,2026-06-04,11950.09,4998.88,PAGADO,parcial
PG00000290,C000856,2025-01-24,2025-01-26,2025-02-07,33064.03,13208.35,PAGADO,parcial
PG00000291,C000856,2025-01-31,2025-02-10,2025-02-26,20651.51,40507.19,PAGADO,parcial
PG00000292,C002225,2024-03-09,2024-03-10,2024-03-20,15925.02,15925.02,PAGADO,completo
PG00000293,C002321,2026-01-07,2026-01-11,2026-01-13,30475.46,36655.84,PAGADO,completo
PG00000294,C002321,2026-02-05,2026-02-15,2026-02-19,34111.95,27931.57,PAGADO,completo
PG00000295,C000599,2023-03-24,2023-03-31,2023-04-19,208.42,2742.03,PAGADO,completo
PG00000296,C000599,2023-04-20,2023-04-28,2023-05-09,6845.61,2186.2,PAGADO,completo
PG00000297,C000599,2023-05-01,2023-05-10,2023-05-10,1762.95,3888.75,PAGADO,completo
PG00000298,C000179,2023-12-31,2024-01-05,,5553.66,0.0,PENDIENTE,pendiente
PG00000299,C003125,2025-11-14,2025-11-17,2025-12-07,68415.94,68415.94,PAGADO,parcial
PG00000300,C000238,2024-08-19,2024-08-24,2024-08-25,97387.27,97387.27,PAGADO,parcial
PG00000301,C900298,2024-03-06,2024-03-12,2024-03-12,38538.1,20453.77,PAGADO,completo
PG00000302,C900298,2024-04-08,2024-04-09,2024-04-11,12444.31,95462.37,PAGADO,completo
PG00000303,C900298,2024-05-03,2024-05-10,2024-05-21,90105.36,25171.63,PAGADO,completo
PG00000304,C000794,2025-11-15,2025-11-18,2026-02-22,43263.53,63553.24,PAGADO,demorado
PG00000305,C000794,2025-11-28,2025-12-06,2026-03-08,79632.38,59342.67,PAGADO,demorado
PG00000306,C000802,2024-10-16,2024-10-16,2024-11-02,343411.97,463154.76,PAGADO,completo
PG00000307,C000802,2024-11-24,2024-11-30,2024-12-05,484353.31,364610.52,PAGADO,completo
PG00000308,C001391,2024-06-27,2024-07-04,2024-07-12,53669.65,46679.73,PAGADO,completo
PG00000309,C001391,2024-07-07,2024-07-11,2024-07-15,22532.1,29522.02,PAGADO,completo
PG00000310,C000490,2024-07-21,2024-07-24,2024-08-03,12676.34,12676.34,PAGADO,completo
PG00000311,C000008,2025-08-09,2025-08-13,2025-08-13,20243.96,20243.96,PAGADO,completo
PG00000312,C900253,2026-05-08,2026-05-14,2026-07-13,182599.26,182599.26,PAGADO,demorado
PG00000313,C001973,2025-06-09,2025-06-15,2025-08-08,42225.17,42225.17,PAGADO,demorado
PG00000314,C003291,2023-04-14,2023-04-23,2023-04-25,200550.61,116984.59,PAGADO,completo
PG00000315,C003291,2023-05-29,2023-05-29,2023-06-04,207968.88,291534.9,PAGADO,completo
PG00000316,C001665,2023-01-14,2023-01-16,2023-04-30,4445.95,7214.26,PAGADO,demorado
PG00000317,C001665,2023-02-13,2023-02-15,2023-05-14,15369.71,12601.4,PAGADO,demorado
PG00000318,C000175,2023-08-08,2023-08-09,2023-08-18,886.6,1809.14,PAGADO,completo
PG00000319,C000175,2023-08-09,2023-08-18,2023-09-07,1233.59,909.18,PAGADO,completo
PG00000320,C000175,2023-09-21,2023-09-23,2023-10-06,1075.01,476.88,PAGADO,completo
PG00000321,C000270,2024-08-14,2024-08-22,2024-09-11,3099.92,7221.21,PAGADO,completo
PG00000322,C000270,2024-09-05,2024-09-14,2024-10-03,7480.82,3359.53,PAGADO,completo
PG00000323,C002796,2025-06-03,2025-06-04,2025-06-09,13372.16,5127.02,PAGADO,completo
PG00000324,C002796,2025-06-06,2025-06-10,2025-06-18,16196.92,24442.06,PAGADO,completo
PG00000325,C001787,2025-09-13,2025-09-19,2025-10-01,41452.37,41452.37,PAGADO,completo
PG00000326,C700208,2025-02-12,2025-02-18,2025-03-03,618504.46,618504.46,PAGADO,completo
PG00000327,C002696,2025-06-24,2025-06-25,2025-07-01,59065.52,19860.83,PAGADO,completo
PG00000328,C002696,2025-07-16,2025-07-17,2025-07-28,15398.93,53849.29,PAGADO,completo
PG00000329,C002696,2025-07-11,2025-07-15,2025-07-24,33297.03,34051.36,PAGADO,completo
PG00000330,C000691,2024-11-28,2024-12-07,2024-12-08,48163.24,52474.13,PAGADO,completo
PG00000331,C000691,2025-01-08,2025-01-18,2025-01-20,43783.56,39472.67,PAGADO,completo
PG00000332,C700103,2025-11-13,2025-11-18,2025-12-08,141158.56,644847.64,PAGADO,completo
PG00000333,C700103,2025-12-12,2025-12-12,2025-12-26,515662.78,49161.26,PAGADO,completo
PG00000334,C700103,2025-11-25,2025-11-26,2025-12-08,160434.84,123247.28,PAGADO,completo
PG00000335,C002110,2023-09-02,2023-09-05,2023-09-19,15848.19,15848.19,PAGADO,completo
PG00000336,C000568,2025-01-16,2025-01-18,2025-03-24,251696.21,251696.21,PAGADO,demorado
PG00000337,C001370,2025-07-09,2025-07-11,2025-07-16,6603.08,7257.23,PAGADO,completo
PG00000338,C001370,2025-07-07,2025-07-10,2025-07-11,24405.47,8828.44,PAGADO,completo
PG00000339,C001370,2025-07-20,2025-07-29,2025-08-14,6136.34,21059.22,PAGADO,completo
PG00000340,C000308,2024-10-15,2024-10-20,2024-10-23,95573.62,95573.62,PAGADO,parcial
PG00000341,C001001,2024-06-28,2024-07-04,2024-07-17,17034.85,17034.85,PAGADO,completo
PG00000342,C000438,2023-08-04,2023-08-04,2023-08-12,29324.56,29324.56,PAGADO,completo
PG00000343,C900063,2026-04-18,2026-04-23,2026-07-16,191640.27,191640.27,PAGADO,demorado
PG00000344,C003276,2026-02-24,2026-03-03,2026-03-18,41189.89,41189.89,PAGADO,parcial
PG00000345,C000843,2025-05-28,2025-06-04,2025-06-23,90886.87,90886.87,PAGADO,completo
PG00000346,C000721,2024-09-04,2024-09-10,2024-09-11,6889.55,32741.02,PAGADO,parcial
PG00000347,C000721,2024-10-22,2024-10-24,2024-10-27,34376.19,8524.72,PAGADO,parcial
PG00000348,C900176,2025-09-21,2025-10-01,2025-10-21,320904.28,7565.45,PAGADO,completo
PG00000349,C900176,2025-09-22,2025-09-24,2025-10-08,69598.8,382937.63,PAGADO,completo
PG00000350,C000315,2025-10-02,2025-10-09,2025-12-26,4317.14,25068.17,PAGADO,demorado
PG00000351,C000315,2025-10-15,2025-10-19,2026-01-04,36138.45,15387.42,PAGADO,demorado
PG00000352,C000915,2026-06-11,2026-06-12,2026-06-27,64809.99,64809.99,PAGADO,completo
PG00000353,C001767,2023-01-31,2023-02-07,2023-02-10,4447.34,8631.6,PAGADO,completo
PG00000354,C001767,2023-03-10,2023-03-20,2023-03-27,30928.85,26744.59,PAGADO,completo
PG00000355,C001532,2023-09-23,2023-09-29,2023-10-01,56677.49,37739.49,PAGADO,completo
PG00000356,C001532,2023-11-10,2023-11-20,2023-11-27,31626.59,29980.36,PAGADO,completo
PG00000357,C001532,2023-11-30,2023-12-07,2023-12-19,26515.47,47099.7,PAGADO,completo
PG00000358,C001255,2025-01-11,2025-01-13,2025-01-30,18445.71,18872.8,PAGADO,completo
PG00000359,C001255,2025-03-01,2025-03-10,2025-03-10,32243.58,31091.13,PAGADO,completo
PG00000360,C001255,2025-03-07,2025-03-14,2025-03-19,25016.35,25741.71,PAGADO,completo
PG00000361,C001104,2025-01-13,2025-01-15,,8071.39,0.0,PENDIENTE,pendiente
PG00000362,C000670,2023-08-13,2023-08-14,2023-08-19,60829.42,150380.69,PAGADO,completo
PG00000363,C000670,2023-08-23,2023-08-23,2023-08-26,240506.95,150955.68,PAGADO,completo
PG00000364,C002932,2026-05-31,2026-06-10,2026-06-29,56818.64,29939.33,PAGADO,sobrepago_senal
PG00000365,C002932,2026-06-16,2026-06-16,2026-06-18,21317.64,48196.95,PAGADO,sobrepago_senal
PG00000366,C002509,2026-02-15,2026-02-18,2026-02-20,316457.06,316457.06,PAGADO,completo
PG00000367,C001861,2024-02-03,2024-02-13,2024-02-26,63380.12,63380.12,PAGADO,sobrepago_senal
PG00000368,C001068,2023-11-02,2023-11-12,2023-11-16,142653.91,142653.91,PAGADO,completo
PG00000369,C000084,2024-04-06,2024-04-14,2024-06-20,87995.23,87995.23,PAGADO,demorado
PG00000370,C800011,2024-10-28,2024-11-03,2024-11-12,199153.62,199153.62,PAGADO,completo
PG00000371,C002381,2023-03-25,2023-03-26,2023-04-05,100977.68,100977.68,PAGADO,completo
PG00000372,C001228,2024-05-31,2024-06-06,2024-06-10,11372.65,15467.65,PAGADO,completo
PG00000373,C001228,2024-07-09,2024-07-16,2024-07-31,44724.39,40629.39,PAGADO,completo
PG00000374,C002844,2023-06-30,2023-07-03,2023-07-22,39273.21,100115.72,PAGADO,completo
PG00000375,C002844,2023-07-23,2023-08-02,2023-08-22,121349.02,60506.51,PAGADO,completo
PG00000376,C001751,2024-08-04,2024-08-09,2024-08-15,6034.31,19773.84,PAGADO,completo
PG00000377,C001751,2024-09-08,2024-09-14,2024-09-23,6014.9,8991.93,PAGADO,completo
PG00000378,C001751,2024-08-29,2024-09-08,2024-09-25,26820.11,10103.55,PAGADO,completo
PG00000379,C001807,2023-08-14,2023-08-15,2023-08-21,25119.22,25119.22,PAGADO,completo
PG00000380,C002174,2024-11-19,2024-11-19,,56372.01,0.0,PENDIENTE,pendiente
PG00000381,C002654,2023-06-19,2023-06-29,2023-07-06,3993.27,1352.4,PAGADO,completo
PG00000382,C002654,2023-07-25,2023-07-28,2023-08-13,3735.7,10299.96,PAGADO,completo
PG00000383,C002654,2023-08-16,2023-08-18,2023-09-07,7049.59,3126.2,PAGADO,completo
PG00000384,C900301,2025-06-26,2025-06-27,2025-07-06,46134.44,69276.17,PAGADO,completo
PG00000385,C900301,2025-07-14,2025-07-15,2025-07-24,33373.94,55918.02,PAGADO,completo
PG00000386,C900301,2025-07-08,2025-07-13,2025-07-29,60098.93,14413.12,PAGADO,completo
PG00000387,C001186,2024-09-21,2024-09-24,2024-09-24,17279.05,28872.78,PAGADO,completo
PG00000388,C001186,2024-10-14,2024-10-14,2024-10-26,17264.79,5671.06,PAGADO,completo
PG00000389,C700015,2025-12-17,2025-12-23,2026-01-11,132426.01,116342.64,PAGADO,completo
PG00000390,C700015,2026-01-17,2026-01-24,2026-01-27,145333.56,157612.11,PAGADO,completo
PG00000391,C700015,2026-01-05,2026-01-08,2026-01-17,63489.96,67294.78,PAGADO,completo
PG00000392,C001672,2024-12-01,2024-12-04,2024-12-21,25225.7,16042.47,PAGADO,completo
PG00000393,C001672,2024-12-14,2024-12-14,2024-12-14,42141.44,51324.67,PAGADO,completo
PG00000394,C001662,2023-05-22,2023-05-24,2023-05-26,28418.7,28418.7,PAGADO,completo
PG00000395,C000506,2024-02-05,2024-02-13,,48371.01,0.0,PENDIENTE,pendiente
PG00000396,C003112,2023-03-25,2023-03-29,2023-06-24,110169.97,110169.97,PAGADO,demorado
PG00000397,C003128,2025-01-18,2025-01-21,2025-01-26,26632.42,26632.42,PAGADO,completo
PG00000398,C003130,2024-09-29,2024-10-05,2024-10-05,18925.19,5056.64,PAGADO,completo
PG00000399,C003130,2024-10-22,2024-10-31,2024-11-14,4834.27,23716.86,PAGADO,completo
PG00000400,C003130,2024-12-08,2024-12-16,2025-01-03,11268.08,6254.04,PAGADO,completo
PG00000401,C700275,2026-08-05,2026-08-07,2026-08-07,530008.58,530008.58,PAGADO,completo
PG00000402,C001281,2024-11-29,2024-12-06,2024-12-11,19387.34,23773.47,PAGADO,completo
PG00000403,C001281,2024-12-01,2024-12-02,2024-12-14,26636.36,23979.6,PAGADO,completo
PG00000404,C001281,2025-01-11,2025-01-17,2025-01-24,24989.93,23260.56,PAGADO,completo
PG00000405,C000290,2025-10-28,2025-11-02,2025-11-20,43237.13,43237.13,PAGADO,completo
PG00000406,C001114,2025-12-15,2025-12-24,2026-01-01,9775.09,11113.21,PAGADO,completo
PG00000407,C001114,2026-01-06,2026-01-14,2026-01-21,526.54,2926.38,PAGADO,completo
PG00000408,C001114,2026-02-25,2026-03-01,2026-03-07,10665.33,6927.37,PAGADO,completo
PG00000409,C001954,2023-12-24,2023-12-30,2024-01-06,25554.63,14741.21,PAGADO,completo
PG00000410,C001954,2023-12-17,2023-12-19,2023-12-20,5376.28,1805.34,PAGADO,completo
PG00000411,C001954,2024-02-10,2024-02-13,2024-02-19,2418.2,16802.56,PAGADO,completo
PG00000412,C000184,2025-09-22,2025-09-23,,43038.98,0.0,PENDIENTE,pendiente
PG00000413,C002526,2025-08-29,2025-09-03,2025-09-15,6733.49,46546.86,PAGADO,completo
PG00000414,C002526,2025-10-26,2025-10-28,2025-11-01,21248.25,20077.67,PAGADO,completo
PG00000415,C002526,2025-10-18,2025-10-20,2025-10-27,52830.93,14188.14,PAGADO,completo
PG00000416,C800071,2025-05-11,2025-05-19,2025-06-07,1182968.91,1268143.82,PAGADO,completo
PG00000417,C800071,2025-06-24,2025-06-25,2025-06-29,525744.8,440569.89,PAGADO,completo
PG00000418,C001189,2024-09-29,2024-10-08,,25643.14,0.0,PENDIENTE,pendiente
PG00000419,C001835,2025-07-16,2025-07-17,2025-07-24,31853.44,31853.44,PAGADO,completo
PG00000420,C002905,2023-05-15,2023-05-17,2023-05-31,20906.34,20906.34,PAGADO,completo
PG00000421,C003435,2026-05-17,2026-05-26,2026-05-30,37968.79,15584.23,PAGADO,parcial
PG00000422,C003435,2026-05-20,2026-05-27,2026-06-04,10141.37,32525.93,PAGADO,parcial
PG00000423,C700166,2026-01-10,2026-01-10,2026-01-14,86045.05,69410.02,PAGADO,parcial
PG00000424,C700166,2026-01-27,2026-01-31,2026-02-13,41413.05,58048.08,PAGADO,parcial
PG00000425,C000803,2025-09-21,2025-09-26,2025-10-02,15957.97,15957.97,PAGADO,completo
PG00000426,C000188,2024-04-25,2024-05-05,2024-05-06,42748.16,35176.2,PAGADO,completo
PG00000427,C000188,2024-05-02,2024-05-02,2024-05-02,70112.63,77684.59,PAGADO,completo
PG00000428,C001747,2024-06-19,2024-06-21,2024-07-09,23537.01,23537.01,PAGADO,completo
PG00000429,C001488,2024-04-09,2024-04-13,2024-04-24,52190.04,52190.04,PAGADO,completo
PG00000430,C003204,2023-02-21,2023-02-26,2023-03-08,60049.58,57902.13,PAGADO,completo
PG00000431,C003204,2023-03-19,2023-03-23,2023-04-08,34254.44,49568.62,PAGADO,completo
PG00000432,C003204,2023-02-28,2023-03-01,2023-03-14,56939.41,43772.68,PAGADO,completo
PG00000433,C000023,2025-02-19,2025-02-23,,15775.53,0.0,PENDIENTE,pendiente
PG00000434,C001419,2023-03-29,2023-04-02,2023-06-29,111809.12,111809.12,PAGADO,demorado
PG00000435,C001448,2026-05-17,2026-05-23,2026-06-10,94016.86,94016.86,PAGADO,completo
PG00000436,C001406,2023-03-15,2023-03-17,2023-03-30,24496.12,33446.69,PAGADO,completo
PG00000437,C001406,2023-03-28,2023-04-06,2023-04-06,56012.22,37054.48,PAGADO,completo
PG00000438,C001406,2023-04-17,2023-04-24,2023-05-09,23296.0,33303.17,PAGADO,completo
PG00000439,C000809,2025-10-25,2025-10-27,2025-10-28,48995.55,48995.55,PAGADO,parcial
PG00000440,C000538,2024-06-25,2024-06-25,2024-06-29,96784.4,96784.4,PAGADO,completo
PG00000441,C002653,2024-12-29,2025-01-06,2025-01-26,25740.02,13230.2,PAGADO,completo
PG00000442,C002653,2024-12-31,2025-01-07,2025-01-19,110939.41,58250.0,PAGADO,completo
PG00000443,C002653,2025-01-27,2025-02-06,2025-02-08,21293.29,86492.52,PAGADO,completo
PG00000444,C900175,2025-12-12,2025-12-22,2026-01-09,442176.95,303998.23,PAGADO,completo
PG00000445,C900175,2026-01-04,2026-01-04,2026-01-17,47997.73,186176.45,PAGADO,completo
PG00000446,C000274,2026-03-29,2026-03-29,2026-04-09,155592.06,155592.06,PAGADO,parcial
PG00000447,C750010,2024-09-05,2024-09-11,2024-09-25,33106.24,35519.61,PAGADO,completo
PG00000448,C750010,2024-09-21,2024-09-21,2024-10-09,16563.34,14149.97,PAGADO,completo
PG00000449,C001292,2023-08-20,2023-08-22,2023-09-03,8600.32,6533.29,PAGADO,completo
PG00000450,C001292,2023-08-17,2023-08-20,2023-08-27,441.61,2508.64,PAGADO,completo
PG00000451,C002250,2024-03-27,2024-04-01,2024-04-17,59836.97,94281.17,PAGADO,completo
PG00000452,C002250,2024-04-30,2024-05-03,2024-05-19,56629.25,27464.77,PAGADO,completo
PG00000453,C002250,2024-04-22,2024-04-27,2024-05-01,12807.4,7527.68,PAGADO,completo
PG00000454,C000589,2026-06-18,2026-06-27,2026-06-29,32105.03,72344.3,PAGADO,completo
PG00000455,C000589,2026-08-07,2026-08-07,2026-08-07,39970.03,45258.29,PAGADO,completo
PG00000456,C000589,2026-08-07,2026-08-07,2026-08-07,73599.06,28071.53,PAGADO,completo
PG00000457,C001042,2024-05-27,2024-06-05,2024-06-25,269574.25,94639.3,PAGADO,completo
PG00000458,C001042,2024-06-08,2024-06-17,2024-07-05,293877.96,468812.91,PAGADO,completo
PG00000459,C002867,2025-06-19,2025-06-20,2025-06-23,5565.18,3424.12,PAGADO,completo
PG00000460,C002867,2025-07-02,2025-07-12,2025-07-16,9995.74,7168.37,PAGADO,completo
PG00000461,C002867,2025-07-15,2025-07-16,2025-08-04,1079.45,6047.88,PAGADO,completo
PG00000462,C000746,2024-08-17,2024-08-26,2024-09-07,26301.41,30738.78,PAGADO,completo
PG00000463,C000746,2024-09-01,2024-09-01,2024-09-10,16790.05,12352.68,PAGADO,completo
PG00000464,C750007,2024-03-06,2024-03-11,2024-03-17,19089.06,48055.14,PAGADO,completo
PG00000465,C750007,2024-03-25,2024-03-28,2024-03-28,120583.18,91617.1,PAGADO,completo
PG00000466,C000642,2024-01-03,2024-01-04,2024-01-04,43358.73,49772.19,PAGADO,parcial
PG00000467,C000642,2024-01-07,2024-01-16,2024-01-20,49443.13,43029.67,PAGADO,parcial
PG00000468,C001588,2025-12-28,2025-12-29,2026-01-11,49267.17,49267.17,PAGADO,parcial
PG00000469,C002465,2023-07-08,2023-07-17,2023-08-01,20329.3,57279.56,PAGADO,completo
PG00000470,C002465,2023-07-05,2023-07-11,2023-07-21,64450.17,27499.91,PAGADO,completo
PG00000471,C002480,2025-06-12,2025-06-18,2025-06-23,25785.2,25785.2,PAGADO,completo
PG00000472,C000807,2025-04-28,2025-05-06,2025-05-19,69017.2,62135.06,PAGADO,completo
PG00000473,C000807,2025-06-03,2025-06-13,2025-06-24,18273.29,19819.6,PAGADO,completo
PG00000474,C000807,2025-05-27,2025-06-01,2025-06-15,29507.11,34842.94,PAGADO,completo
PG00000475,C002753,2024-10-20,2024-10-27,2024-11-16,13263.42,13263.42,PAGADO,completo
PG00000476,C001437,2023-01-28,2023-02-05,2023-02-25,83400.43,47263.04,PAGADO,completo
PG00000477,C001437,2023-03-12,2023-03-17,2023-03-31,7915.08,37145.32,PAGADO,completo
PG00000478,C001437,2023-03-21,2023-03-28,2023-04-04,41992.6,48899.75,PAGADO,completo
PG00000479,C002699,2026-01-23,2026-01-25,2026-01-25,9759.25,7297.1,PAGADO,completo
PG00000480,C002699,2026-01-27,2026-01-29,2026-02-14,29466.59,24471.78,PAGADO,completo
PG00000481,C002699,2026-02-20,2026-03-01,2026-03-04,2965.37,10422.33,PAGADO,completo
PG00000482,C700146,2025-11-22,2025-11-28,2025-12-17,15424.68,87894.8,PAGADO,completo
PG00000483,C700146,2025-12-03,2025-12-10,2025-12-14,138107.27,65637.15,PAGADO,completo
PG00000484,C002887,2025-09-11,2025-09-16,2025-12-15,64536.72,64536.72,PAGADO,demorado
PG00000485,C003270,2025-06-19,2025-06-28,2025-07-17,17269.91,20141.37,PAGADO,completo
PG00000486,C003270,2025-06-11,2025-06-20,2025-07-10,8784.73,5913.27,PAGADO,completo
PG00000487,C001056,2026-03-26,2026-04-05,2026-06-08,54381.89,54381.89,PAGADO,demorado
PG00000488,C001421,2026-04-29,2026-05-09,2026-05-28,10232.43,9489.94,PAGADO,completo
PG00000489,C001421,2026-04-29,2026-05-09,2026-05-29,46292.97,47035.46,PAGADO,completo
PG00000490,C000838,2024-10-03,2024-10-08,2024-10-23,985.6,3627.52,PAGADO,completo
PG00000491,C000838,2024-11-15,2024-11-17,2024-11-26,4815.62,2173.7,PAGADO,completo
PG00000492,C001897,2025-03-04,2025-03-07,2025-03-17,73325.73,36362.98,PAGADO,completo
PG00000493,C001897,2025-04-03,2025-04-04,2025-04-10,32931.69,46620.73,PAGADO,completo
PG00000494,C001897,2025-04-16,2025-04-21,2025-05-10,3489.53,26763.24,PAGADO,completo
PG00000495,C000734,2025-11-21,2025-11-27,2025-11-29,21013.25,21013.25,PAGADO,completo
PG00000496,C001427,2023-02-21,2023-02-26,2023-03-06,138264.36,138264.36,PAGADO,completo
PG00000497,C002661,2026-07-29,2026-08-01,2026-08-07,149507.36,149507.36,PAGADO,parcial
PG00000498,C002186,2024-03-19,2024-03-19,2024-03-22,25903.11,25903.11,PAGADO,completo
PG00000499,C000196,2026-01-07,2026-01-12,2026-01-31,48585.19,28363.56,PAGADO,parcial
PG00000500,C000196,2026-01-24,2026-01-25,2026-02-04,52838.25,73059.88,PAGADO,parcial
PG00000501,C000371,2025-09-02,2025-09-12,2025-09-12,71978.01,45519.25,PAGADO,completo
PG00000502,C000371,2025-10-01,2025-10-04,2025-10-12,24496.6,50955.36,PAGADO,completo
PG00000503,C000220,2023-11-13,2023-11-19,2024-02-03,60750.34,60750.34,PAGADO,demorado
PG00000504,C002031,2024-10-30,2024-11-08,2024-11-12,39065.77,8981.84,PAGADO,completo
PG00000505,C002031,2024-11-01,2024-11-10,2024-11-26,55025.6,85109.53,PAGADO,completo
PG00000506,C000318,2025-10-07,2025-10-12,2025-10-14,4846.29,1651.59,PAGADO,completo
PG00000507,C000318,2025-11-10,2025-11-12,2025-11-26,9147.94,12342.64,PAGADO,completo
PG00000508,C001497,2026-04-30,2026-04-30,2026-05-13,38654.82,38654.82,PAGADO,completo
PG00000509,C001479,2024-05-25,2024-05-29,,28913.62,0.0,PENDIENTE,pendiente
PG00000510,C000949,2025-12-05,2025-12-09,2025-12-15,29729.93,147089.27,PAGADO,completo
PG00000511,C000949,2026-01-08,2026-01-16,2026-01-22,273666.05,96458.47,PAGADO,completo
PG00000512,C000949,2026-01-17,2026-01-20,2026-01-20,72435.14,132283.38,PAGADO,completo
PG00000513,C002610,2023-10-29,2023-11-08,2023-11-26,42216.69,41468.67,PAGADO,completo
PG00000514,C002610,2023-11-07,2023-11-07,2023-11-07,4886.24,21744.8,PAGADO,completo
PG00000515,C002610,2023-11-25,2023-12-05,2023-12-10,26290.74,10180.2,PAGADO,completo
PG00000516,C003482,2023-09-20,2023-09-26,2023-09-26,24896.85,24896.85,PAGADO,completo
PG00000517,C700283,2026-05-22,2026-05-23,,186217.41,0.0,PENDIENTE,pendiente
PG00000518,C002364,2026-07-26,2026-07-26,2026-08-07,45348.13,45348.13,PAGADO,completo
PG00000519,C001321,2025-03-13,2025-03-23,2025-04-08,72272.29,72272.29,PAGADO,parcial
PG00000520,C700067,2024-05-07,2024-05-15,2024-07-13,43776.59,73906.95,PAGADO,demorado
PG00000521,C700067,2024-05-30,2024-06-05,2024-08-06,131982.77,101852.41,PAGADO,demorado
PG00000522,C002024,2023-11-22,2023-11-24,2023-12-02,70580.2,107311.75,PAGADO,completo
PG00000523,C002024,2023-11-18,2023-11-19,2023-11-23,81278.44,37095.15,PAGADO,completo
PG00000524,C002024,2023-12-13,2023-12-22,2024-01-10,37452.19,44903.93,PAGADO,completo
PG00000525,C750019,2024-09-28,2024-10-01,2024-10-15,29796.54,29019.96,PAGADO,parcial
PG00000526,C750019,2024-10-12,2024-10-20,2024-10-25,89125.39,89901.97,PAGADO,parcial
