id_proveedor,id_entidad,n_contratos,monto_total,monto_promedio,n_objetos_unicos,pct_no_competitiva,n_funcionarios_distintos,label_favoritismo_real,dias_actividad,concentracion_objeto,contratos_por_mes,monto_por_funcionario
P0110,E15,1,106166.68,106166.68,1,0.0,1,False,1,0.0,30.0,106166.68
P0110,E16,1,43698.25,43698.25,1,1.0,1,False,1,0.0,30.0,43698.25
P0111,E01,2,34283.55,17141.775,2,0.5,1,False,1207,0.0,0.04971002485501243,34283.55
P0111,E02,2,438960.62,219480.31,2,0.5,1,False,102,0.0,0.5882352941176471,438960.62
P0111,E03,2,32184.510000000002,16092.255000000001,2,1.0,1,False,151,0.0,0.3973509933774835,32184.510000000002
P0111,E04,1,71005.19,71005.19,1,1.0,1,False,1,0.0,30.0,71005.19
P0111,E05,2,69629.45,34814.725,2,0.5,1,False,1085,0.0,0.055299539170506916,69629.45
P0111,E07,2,195182.7,97591.35,2,0.5,2,False,895,0.0,0.0670391061452514,97591.35
P0111,E10,2,129841.35,64920.675,2,1.0,2,False,712,0.0,0.08426966292134831,64920.675
P0111,E13,1,18769.91,18769.91,1,0.0,1,False,1,0.0,30.0,18769.91
P0111,E14,2,146944.76,73472.38,2,0.0,2,False,662,0.0,0.09063444108761329,73472.38
P0111,E15,1,69260.52,69260.52,1,1.0,1,False,1,0.0,30.0,69260.52
P0111,E16,2,86354.79000000001,43177.395000000004,2,0.5,2,False,781,0.0,0.07682458386683738,43177.395000000004
P0111,E17,1,63394.2,63394.2,1,1.0,1,False,1,0.0,30.0,63394.2
P0112,E00,1,139798.69,139798.69,1,0.0,1,False,1,0.0,30.0,139798.69
P0112,E01,2,452193.1,226096.55,2,0.5,1,False,68,0.0,0.8823529411764706,452193.1
P0112,E02,1,20278.03,20278.03,1,0.0,1,False,1,0.0,30.0,20278.03
P0112,E03,1,46922.38,46922.38,1,1.0,1,False,1,0.0,30.0,46922.38
P0112,E06,1,127106.99,127106.99,1,1.0,1,False,1,0.0,30.0,127106.99
P0112,E07,1,233899.72,233899.72,1,1.0,1,False,1,0.0,30.0,233899.72
P0112,E08,1,101695.96,101695.96,1,1.0,1,False,1,0.0,30.0,101695.96
P0112,E09,3,282283.96,94094.65333333334,2,0.3333333333333333,2,False,842,0.33333333333333337,0.10688836104513064,141141.98
P0112,E10,1,230833.65,230833.65,1,1.0,1,False,1,0.0,30.0,230833.65
P0112,E11,1,6132.21,6132.21,1,1.0,1,False,1,0.0,30.0,6132.21
P0112,E13,1,61530.634999999995,61530.634999999995,1,0.0,1,False,1,0.0,30.0,61530.634999999995
P0112,E14,5,805507.6499999999,161101.52999999997,4,0.2,3,False,1134,0.19999999999999996,0.1322751322751323,268502.55
P0112,E15,1,10661.19,10661.19,1,1.0,1,False,1,0.0,30.0,10661.19
P0112,E16,2,65201.79,32600.895,1,0.5,2,False,565,0.5,0.10619469026548674,32600.895
P0113,E00,2,41312.2,20656.1,2,0.5,2,False,371,0.0,0.16172506738544473,20656.1
P0113,E01,3,354378.02999999997,118126.01,3,0.3333333333333333,2,False,494,0.0,0.1821862348178138,177189.01499999998
P0113,E05,1,67111.96,67111.96,1,0.0,1,False,1,0.0,30.0,67111.96
P0113,E06,1,103978.67,103978.67,1,0.0,1,False,1,0.0,30.0,103978.67
P0113,E07,2,261044.31,130522.155,2,0.5,2,False,589,0.0,0.10186757215619695,130522.155
P0113,E10,1,67207.91,67207.91,1,0.0,1,False,1,0.0,30.0,67207.91
P0113,E11,4,364169.8,91042.45,2,0.25,2,False,551,0.5,0.2177858439201452,182084.9
P0113,E12,3,146291.115,48763.704999999994,3,0.3333333333333333,2,False,442,0.0,0.20361990950226244,73145.5575
P0113,E13,1,130475.95,130475.95,1,0.0,1,False,1,0.0,30.0,130475.95
P0113,E14,1,57833.34,57833.34,1,0.0,1,False,1,0.0,30.0,57833.34
P0114,E00,2,192798.03,96399.015,2,0.5,1,False,524,0.0,0.11450381679389314,192798.03
P0114,E01,1,249278.74,249278.74,1,0.0,1,False,1,0.0,30.0,249278.74
P0114,E02,3,236957.16999999998,78985.72333333333,2,0.3333333333333333,2,False,636,0.33333333333333337,0.14150943396226415,118478.58499999999
P0114,E03,2,87605.43,43802.715,2,0.5,1,False,64,0.0,0.9375,87605.43
P0114,E06,1,103822.04,103822.04,1,0.0,1,False,1,0.0,30.0,103822.04
P0114,E07,3,171596.84,57198.94666666666,3,0.3333333333333333,2,False,618,0.0,0.14563106796116504,85798.42
P0114,E09,2,93632.31,46816.155,2,0.5,2,False,810,0.0,0.07407407407407407,46816.155
P0114,E10,2,377528.96,188764.48,2,0.0,1,False,183,0.0,0.3278688524590164,377528.96
P0114,E11,2,202514.47999999998,101257.23999999999,2,1.0,2,False,662,0.0,0.09063444108761329,101257.23999999999
P0114,E12,3,323096.43,107698.81,3,0.6666666666666666,2,False,487,0.0,0.18480492813141683,161548.215
P0114,E13,1,40783.59,40783.59,1,1.0,1,False,1,0.0,30.0,40783.59
P0115,E00,1,282427.49,282427.49,1,0.0,1,False,1,0.0,30.0,282427.49
P0115,E01,1,22180.33,22180.33,1,0.0,1,False,1,0.0,30.0,22180.33
P0115,E02,2,132153.32,66076.66,2,0.0,2,False,402,0.0,0.14925373134328357,66076.66
P0115,E03,1,49331.22,49331.22,1,1.0,1,False,1,0.0,30.0,49331.22
P0115,E04,1,252018.83,252018.83,1,1.0,1,False,1,0.0,30.0,252018.83
P0115,E06,1,4315.06,4315.06,1,1.0,1,False,1,0.0,30.0,4315.06
P0115,E07,2,100948.64000000001,50474.32000000001,2,0.5,2,False,72,0.0,0.8333333333333334,50474.32000000001
P0115,E09,1,4179.87,4179.87,1,0.0,1,False,1,0.0,30.0,4179.87
P0115,E10,2,130649.96,65324.98,2,0.5,1,False,462,0.0,0.12987012987012986,130649.96
P0115,E11,1,331001.61,331001.61,1,1.0,1,False,1,0.0,30.0,331001.61
P0115,E12,1,31627.2,31627.2,1,0.0,1,False,1,0.0,30.0,31627.2
P0115,E13,1,299429.33,299429.33,1,0.0,1,False,1,0.0,30.0,299429.33
P0115,E14,1,450161.97,450161.97,1,1.0,1,False,1,0.0,30.0,450161.97
P0115,E15,2,139109.91,69554.955,2,0.5,1,False,420,0.0,0.14285714285714285,139109.91
P0115,E16,2,436063.87,218031.935,2,0.5,2,False,874,0.0,0.06864988558352403,218031.935
P0116,E00,1,103136.36,103136.36,1,1.0,1,False,1,0.0,30.0,103136.36
P0116,E01,2,171457.75,85728.875,2,0.0,1,False,511,0.0,0.11741682974559686,171457.75
P0116,E02,1,285540.08,285540.08,1,1.0,1,False,1,0.0,30.0,285540.08
P0116,E03,2,194585.29,97292.645,2,0.5,1,False,424,0.0,0.14150943396226415,194585.29
P0116,E05,1,21300.9,21300.9,1,1.0,1,False,1,0.0,30.0,21300.9
P0116,E06,2,227767.87,113883.935,2,1.0,2,False,249,0.0,0.24096385542168672,113883.935
P0116,E07,2,265044.16,132522.08,2,1.0,1,False,837,0.0,0.07168458781362008,265044.16
P0116,E08,1,322830.61,322830.61,1,1.0,1,False,1,0.0,30.0,322830.61
P0116,E11,2,116765.91,58382.955,2,0.5,2,False,622,0.0,0.09646302250803858,58382.955
P0116,E12,1,49388.53,49388.53,1,1.0,1,False,1,0.0,30.0,49388.53
P0116,E13,1,56369.63,56369.63,1,0.0,1,False,1,0.0,30.0,56369.63
P0116,E14,1,125653.3,125653.3,1,1.0,1,False,1,0.0,30.0,125653.3
P0116,E16,1,50851.42,50851.42,1,1.0,1,False,1,0.0,30.0,50851.42
P0117,E01,1,304000.63,304000.63,1,1.0,1,False,1,0.0,30.0,304000.63
P0117,E02,1,260795.53,260795.53,1,0.0,1,False,1,0.0,30.0,260795.53
P0117,E03,1,7803.06,7803.06,1,0.0,1,False,1,0.0,30.0,7803.06
P0117,E05,1,110304.72,110304.72,1,0.0,1,False,1,0.0,30.0,110304.72
P0117,E06,2,202328.47999999998,101164.23999999999,2,0.5,2,False,108,0.0,0.5555555555555556,101164.23999999999
P0117,E08,1,66801.8,66801.8,1,1.0,1,False,1,0.0,30.0,66801.8
P0117,E09,2,145684.45,72842.225,2,0.5,2,False,887,0.0,0.06764374295377677,72842.225
P0117,E11,2,70001.665,35000.8325,2,0.5,2,False,1046,0.0,0.05736137667304015,35000.8325
P0117,E13,1,9128.91,9128.91,1,0.0,1,False,1,0.0,30.0,9128.91
P0117,E14,1,33459.08,33459.08,1,0.0,1,False,1,0.0,30.0,33459.08
P0118,E00,1,186433.49,186433.49,1,0.0,1,False,1,0.0,30.0,186433.49
P0118,E02,1,60154.34,60154.34,1,0.0,1,False,1,0.0,30.0,60154.34
P0118,E04,3,96487.95,32162.649999999998,3,0.3333333333333333,2,False,953,0.0,0.0944386149003148,48243.975
P0118,E05,1,358872.6,358872.6,1,0.0,1,False,1,0.0,30.0,358872.6
P0118,E06,2,129893.93000000001,64946.965000000004,2,0.0,2,False,805,0.0,0.07453416149068323,64946.965000000004
P0118,E07,2,264100.64,132050.32,2,0.5,2,False,1061,0.0,0.05655042412818096,132050.32
P0118,E09,3,97737.64,32579.213333333333,3,0.6666666666666666,1,False,896,0.0,0.10044642857142858,97737.64
P0118,E10,1,46074.87,46074.87,1,0.0,1,False,1,0.0,30.0,46074.87
P0118,E12,3,307307.24,102435.74666666666,3,0.6666666666666666,2,False,997,0.0,0.09027081243731193,153653.62
P0118,E13,2,226313.09,113156.545,2,0.0,2,False,7,0.0,8.571428571428571,113156.545
P0118,E15,3,1183126.3499999999,394375.44999999995,2,0.3333333333333333,1,False,593,0.33333333333333337,0.15177065767284992,1183126.3499999999
P0118,E17,1,354449.41,354449.41,1,0.0,1,False,1,0.0,30.0,354449.41
P0119,E00,2,51575.36,25787.68,2,0.5,2,False,15,0.0,4.0,25787.68
P0119,E04,1,22179.17,22179.17,1,1.0,1,False,1,0.0,30.0,22179.17
P0119,E08,2,34430.869999999995,17215.434999999998,2,0.0,2,False,54,0.0,1.1111111111111112,17215.434999999998
P0119,E10,1,85062.71,85062.71,1,0.0,1,False,1,0.0,30.0,85062.71
P0119,E11,1,21686.24,21686.24,1,0.0,1,False,1,0.0,30.0,21686.24
P0119,E13,3,406145.54000000004,135381.84666666668,2,0.3333333333333333,2,False,424,0.33333333333333337,0.21226415094339623,203072.77000000002
P0119,E14,2,134606.86,67303.43,2,0.5,2,False,183,0.0,0.3278688524590164,67303.43
P0119,E16,1,273627.97,273627.97,1,0.0,1,False,1,0.0,30.0,273627.97
P0120,E00,1,64522.98,64522.98,1,0.0,1,False,1,0.0,30.0,64522.98
P0120,E01,3,99157.07,33052.35666666667,3,0.0,2,False,533,0.0,0.16885553470919326,49578.535
P0120,E10,1,37269.09,37269.09,1,0.0,1,False,1,0.0,30.0,37269.09
P0120,E11,1,2898.58,2898.58,1,0.0,1,False,1,0.0,30.0,2898.58
P0120,E12,1,72867.25,72867.25,1,1.0,1,False,1,0.0,30.0,72867.25
P0120,E13,1,69251.01,69251.01,1,1.0,1,False,1,0.0,30.0,69251.01
P0120,E15,1,102441.02,102441.02,1,0.0,1,False,1,0.0,30.0,102441.02
P0120,E16,1,66362.31,66362.31,1,0.0,1,False,1,0.0,30.0,66362.31
P0121,E00,2,154995.87,77497.935,2,0.5,2,False,761,0.0,0.07884362680683311,77497.935
P0121,E04,1,97558.22,97558.22,1,0.0,1,False,1,0.0,30.0,97558.22
P0121,E05,1,10894.43,10894.43,1,0.0,1,False,1,0.0,30.0,10894.43
P0121,E07,1,61530.634999999995,61530.634999999995,1,0.0,1,False,1,0.0,30.0,61530.634999999995
P0121,E09,2,234201.24,117100.62,2,0.0,2,False,552,0.0,0.10869565217391305,117100.62
P0121,E10,2,903297.78,451648.89,2,0.5,1,False,368,0.0,0.16304347826086957,903297.78
P0121,E11,2,796756.0800000001,398378.04000000004,2,0.0,1,False,286,0.0,0.2097902097902098,796756.0800000001
P0121,E12,1,22277.07,22277.07,1,0.0,1,False,1,0.0,30.0,22277.07
P0121,E13,3,556731.95,185577.31666666665,3,0.6666666666666666,1,False,602,0.0,0.14950166112956811,556731.95
P0121,E14,2,93707.81,46853.905,2,0.5,1,False,136,0.0,0.4411764705882353,93707.81
P0121,E15,3,76162.62,25387.539999999997,3,0.6666666666666666,1,False,369,0.0,0.24390243902439024,76162.62
P0121,E16,1,35408.0,35408.0,1,0.0,1,False,1,0.0,30.0,35408.0
P0122,E02,1,19399.97,19399.97,1,0.0,1,False,1,0.0,30.0,19399.97
P0122,E03,2,341345.83,170672.915,2,0.0,1,False,369,0.0,0.16260162601626016,341345.83
P0122,E07,1,45811.44,45811.44,1,0.0,1,False,1,0.0,30.0,45811.44
P0122,E09,1,479820.69,479820.69,1,0.0,1,False,1,0.0,30.0,479820.69
P0122,E11,1,90693.41,90693.41,1,0.0,1,False,1,0.0,30.0,90693.41
P0122,E13,3,150180.3,50060.1,3,0.6666666666666666,2,False,422,0.0,0.2132701421800948,75090.15
P0122,E14,1,56569.02,56569.02,1,1.0,1,False,1,0.0,30.0,56569.02
P0122,E15,1,159000.94,159000.94,1,0.0,1,False,1,0.0,30.0,159000.94
P0122,E16,2,199774.97,99887.485,2,0.5,1,False,663,0.0,0.09049773755656108,199774.97
P0122,E17,1,227700.02,227700.02,1,1.0,1,False,1,0.0,30.0,227700.02
P0123,E00,2,178502.68,89251.34,1,0.5,2,False,391,0.5,0.1534526854219949,89251.34
P0123,E02,2,98800.28,49400.14,2,0.5,2,False,927,0.0,0.06472491909385114,49400.14
P0123,E03,5,214625.09000000003,42925.018000000004,4,0.2,1,False,793,0.19999999999999996,0.18915510718789408,214625.09000000003
P0123,E07,1,162195.05,162195.05,1,1.0,1,False,1,0.0,30.0,162195.05
P0123,E08,1,23495.09,23495.09,1,0.0,1,False,1,0.0,30.0,23495.09
P0123,E09,1,74576.81,74576.81,1,0.0,1,False,1,0.0,30.0,74576.81
P0123,E10,3,187658.76,62552.920000000006,3,0.3333333333333333,3,False,244,0.0,0.36885245901639346,62552.920000000006
P0123,E11,1,339429.99,339429.99,1,1.0,1,False,1,0.0,30.0,339429.99
P0123,E12,1,291969.85,291969.85,1,0.0,1,False,1,0.0,30.0,291969.85
P0123,E13,1,51204.29,51204.29,1,0.0,1,False,1,0.0,30.0,51204.29
P0123,E16,1,23915.71,23915.71,1,1.0,1,False,1,0.0,30.0,23915.71
P0124,E00,1,50004.35,50004.35,1,1.0,1,False,1,0.0,30.0,50004.35
P0124,E01,1,242916.36,242916.36,1,0.0,1,False,1,0.0,30.0,242916.36
P0124,E03,1,159520.72,159520.72,1,1.0,1,False,1,0.0,30.0,159520.72
P0124,E05,3,229936.81,76645.60333333333,3,0.3333333333333333,3,False,845,0.0,0.10650887573964496,76645.60333333333
P0124,E06,1,174287.6,174287.6,1,0.0,1,False,1,0.0,30.0,174287.6
P0124,E07,3,167012.53,55670.84333333333,2,0.3333333333333333,3,False,516,0.33333333333333337,0.1744186046511628,55670.84333333333
P0124,E10,2,52818.21,26409.105,2,0.5,2,False,398,0.0,0.1507537688442211,26409.105
P0124,E13,2,150567.07,75283.535,2,0.5,2,False,156,0.0,0.3846153846153846,75283.535
P0124,E14,4,360475.19,90118.7975,3,0.25,3,False,1151,0.25,0.10425716768027801,120158.39666666667
P0124,E15,1,38597.63,38597.63,1,0.0,1,False,1,0.0,30.0,38597.63
P0124,E16,1,41035.53,41035.53,1,0.0,1,False,1,0.0,30.0,41035.53
P0125,E00,2,60301.03999999999,30150.519999999997,2,1.0,1,False,728,0.0,0.08241758241758242,60301.03999999999
P0125,E02,1,32613.15,32613.15,1,0.0,1,False,1,0.0,30.0,32613.15
P0125,E03,2,307663.61,153831.805,2,0.0,1,False,149,0.0,0.40268456375838924,307663.61
P0125,E04,2,69635.39,34817.695,2,0.0,2,False,84,0.0,0.7142857142857143,34817.695
P0125,E06,2,212188.97,106094.485,2,0.0,2,False,34,0.0,1.7647058823529411,106094.485
P0125,E08,2,105366.72,52683.36,2,0.0,2,False,875,0.0,0.06857142857142857,52683.36
P0125,E11,1,224282.49,224282.49,1,0.0,1,False,1,0.0,30.0,224282.49
P0125,E13,1,30579.59,30579.59,1,0.0,1,False,1,0.0,30.0,30579.59
P0125,E14,1,43991.16,43991.16,1,0.0,1,False,1,0.0,30.0,43991.16
P0125,E15,1,49846.44,49846.44,1,0.0,1,False,1,0.0,30.0,49846.44
P0126,E00,2,131728.97,65864.485,2,0.5,2,False,506,0.0,0.11857707509881422,65864.485
P0126,E01,1,62649.24,62649.24,1,1.0,1,False,1,0.0,30.0,62649.24
P0126,E03,1,86835.23,86835.23,1,0.0,1,False,1,0.0,30.0,86835.23
P0126,E04,2,477477.36,238738.68,2,0.5,2,False,246,0.0,0.24390243902439027,238738.68
P0126,E05,1,28683.24,28683.24,1,0.0,1,False,1,0.0,30.0,28683.24
P0126,E07,1,46224.74,46224.74,1,0.0,1,False,1,0.0,30.0,46224.74
P0126,E09,1,16919.97,16919.97,1,1.0,1,False,1,0.0,30.0,16919.97
P0126,E10,1,17525.46,17525.46,1,0.0,1,False,1,0.0,30.0,17525.46
P0126,E11,2,130356.19,65178.095,2,0.0,1,False,251,0.0,0.2390438247011952,130356.19
P0126,E13,1,44341.75,44341.75,1,1.0,1,False,1,0.0,30.0,44341.75
P0126,E15,1,47338.09,47338.09,1,1.0,1,False,1,0.0,30.0,47338.09
P0126,E16,1,68305.38,68305.38,1,0.0,1,False,1,0.0,30.0,68305.38
P0127,E00,2,112082.18,56041.09,2,0.0,2,False,30,0.0,2.0,56041.09
P0127,E01,3,302846.71,100948.90333333334,3,0.0,2,False,702,0.0,0.12820512820512822,151423.355
P0127,E04,1,104465.97,104465.97,1,0.0,1,False,1,0.0,30.0,104465.97
P0127,E05,3,797292.815,265764.27166666667,3,0.6666666666666666,2,False,691,0.0,0.13024602026049203,398646.4075
P0127,E07,1,28477.79,28477.79,1,0.0,1,False,1,0.0,30.0,28477.79
P0127,E08,2,257254.55,128627.275,2,0.0,1,False,86,0.0,0.6976744186046512,257254.55
P0127,E09,2,92068.37,46034.185,2,0.0,2,False,432,0.0,0.1388888888888889,46034.185
P0127,E11,1,38869.32,38869.32,1,1.0,1,False,1,0.0,30.0,38869.32
P0127,E12,2,405596.77999999997,202798.38999999998,2,0.0,2,False,73,0.0,0.8219178082191781,202798.38999999998
P0127,E13,1,57772.43,57772.43,1,0.0,1,False,1,0.0,30.0,57772.43
P0127,E17,2,467471.82,233735.91,2,0.5,2,False,210,0.0,0.2857142857142857,233735.91
P0128,E00,1,205503.87,205503.87,1,1.0,1,False,1,0.0,30.0,205503.87
P0128,E01,1,37639.03,37639.03,1,0.0,1,False,1,0.0,30.0,37639.03
P0128,E02,1,22014.89,22014.89,1,1.0,1,False,1,0.0,30.0,22014.89
P0128,E03,1,57864.52,57864.52,1,0.0,1,False,1,0.0,30.0,57864.52
P0128,E04,1,48348.74,48348.74,1,1.0,1,False,1,0.0,30.0,48348.74
P0128,E06,1,15610.4,15610.4,1,0.0,1,False,1,0.0,30.0,15610.4
P0128,E10,1,82249.96,82249.96,1,0.0,1,False,1,0.0,30.0,82249.96
P0128,E11,1,117358.36,117358.36,1,1.0,1,False,1,0.0,30.0,117358.36
P0128,E12,1,118662.42,118662.42,1,0.0,1,False,1,0.0,30.0,118662.42
P0128,E13,2,164672.74,82336.37,2,0.0,1,False,367,0.0,0.16348773841961853,164672.74
P0128,E15,2,478659.07,239329.535,2,0.5,1,False,113,0.0,0.5309734513274337,478659.07
P0128,E16,1,19588.0,19588.0,1,0.0,1,False,1,0.0,30.0,19588.0
P0128,E17,1,337443.45,337443.45,1,0.0,1,False,1,0.0,30.0,337443.45
P0129,E01,2,290414.43,145207.215,2,0.0,1,False,40,0.0,1.5,290414.43
P0129,E03,1,35689.53,35689.53,1,0.0,1,False,1,0.0,30.0,35689.53
P0129,E04,1,24651.92,24651.92,1,1.0,1,False,1,0.0,30.0,24651.92
P0129,E08,1,117995.63,117995.63,1,0.0,1,False,1,0.0,30.0,117995.63
P0129,E09,1,42648.25,42648.25,1,0.0,1,False,1,0.0,30.0,42648.25
P0129,E12,1,79011.14,79011.14,1,1.0,1,False,1,0.0,30.0,79011.14
P0129,E14,1,80778.45,80778.45,1,1.0,1,False,1,0.0,30.0,80778.45
P0129,E17,1,27972.19,27972.19,1,0.0,1,False,1,0.0,30.0,27972.19
P0130,E01,1,14166.7,14166.7,1,0.0,1,False,1,0.0,30.0,14166.7
P0130,E03,1,63128.91,63128.91,1,0.0,1,False,1,0.0,30.0,63128.91
P0130,E06,1,32480.92,32480.92,1,0.0,1,False,1,0.0,30.0,32480.92
P0130,E08,1,36773.32,36773.32,1,0.0,1,False,1,0.0,30.0,36773.32
P0130,E09,1,88415.87,88415.87,1,0.0,1,False,1,0.0,30.0,88415.87
P0130,E11,1,106689.24,106689.24,1,1.0,1,False,1,0.0,30.0,106689.24
P0130,E14,1,22232.7,22232.7,1,0.0,1,False,1,0.0,30.0,22232.7
P0130,E15,1,210327.04,210327.04,1,0.0,1,False,1,0.0,30.0,210327.04
P0130,E16,2,246486.34,123243.17,2,0.5,2,False,293,0.0,0.20477815699658702,123243.17
P0130,E17,1,94111.05,94111.05,1,0.0,1,False,1,0.0,30.0,94111.05
P0131,E00,2,183149.78999999998,91574.89499999999,1,0.5,2,False,160,0.5,0.375,91574.89499999999
P0131,E01,1,113030.08,113030.08,1,0.0,1,False,1,0.0,30.0,113030.08
P0131,E02,1,158294.5,158294.5,1,1.0,1,False,1,0.0,30.0,158294.5
P0131,E04,3,90594.61,30198.203333333335,3,0.0,1,False,165,0.0,0.5454545454545454,90594.61
P0131,E05,2,60038.78,30019.39,2,0.0,2,False,117,0.0,0.5128205128205129,30019.39
P0131,E06,1,385575.45,385575.45,1,0.0,1,False,1,0.0,30.0,385575.45
P0131,E07,2,70291.48,35145.74,2,1.0,1,False,723,0.0,0.08298755186721991,70291.48
P0131,E08,1,20243.96,20243.96,1,1.0,1,False,1,0.0,30.0,20243.96
P0131,E09,1,26944.28,26944.28,1,0.0,1,False,1,0.0,30.0,26944.28
P0131,E10,1,38023.85,38023.85,1,1.0,1,False,1,0.0,30.0,38023.85
P0131,E11,1,62579.18,62579.18,1,0.0,1,False,1,0.0,30.0,62579.18
P0131,E12,1,28121.47,28121.47,1,1.0,1,False,1,0.0,30.0,28121.47
P0131,E14,1,66928.83,66928.83,1,1.0,1,False,1,0.0,30.0,66928.83
P0131,E16,2,580433.92,290216.96,2,0.0,2,False,382,0.0,0.15706806282722513,290216.96
P0132,E00,1,33493.97,33493.97,1,0.0,1,False,1,0.0,30.0,33493.97
P0132,E01,1,17970.53,17970.53,1,1.0,1,False,1,0.0,30.0,17970.53
P0132,E02,2,50296.479999999996,25148.239999999998,2,0.5,2,False,1024,0.0,0.05859375,25148.239999999998
P0132,E04,1,45580.62,45580.62,1,0.0,1,False,1,0.0,30.0,45580.62
P0132,E08,2,84213.65,42106.825,2,0.0,2,False,786,0.0,0.07633587786259542,42106.825
P0132,E09,1,23073.25,23073.25,1,0.0,1,False,1,0.0,30.0,23073.25
P0132,E10,2,155026.45,77513.225,2,0.0,2,False,735,0.0,0.08163265306122448,77513.225
P0132,E11,1,99131.99,99131.99,1,0.0,1,False,1,0.0,30.0,99131.99
P0132,E12,1,112773.7,112773.7,1,0.0,1,False,1,0.0,30.0,112773.7
P0132,E14,3,286367.88,95455.96,2,0.6666666666666666,2,False,916,0.33333333333333337,0.0982532751091703,143183.94
P0132,E15,2,80454.09,40227.045,1,1.0,1,False,13,0.5,4.615384615384615,80454.09
P0132,E16,1,6926.47,6926.47,1,0.0,1,False,1,0.0,30.0,6926.47
P0132,E17,1,44658.88,44658.88,1,0.0,1,False,1,0.0,30.0,44658.88
P0133,E00,3,151397.37,50465.79,2,0.6666666666666666,2,False,576,0.33333333333333337,0.15625,75698.685
P0133,E02,2,65429.86,32714.93,2,0.5,2,False,904,0.0,0.06637168141592921,32714.93
P0133,E04,2,101193.13,50596.565,2,0.0,2,False,1068,0.0,0.056179775280898875,50596.565
P0133,E05,1,165433.27,165433.27,1,0.0,1,False,1,0.0,30.0,165433.27
P0133,E06,1,28969.1,28969.1,1,1.0,1,False,1,0.0,30.0,28969.1
P0133,E07,3,315979.33,105326.44333333334,2,0.3333333333333333,2,False,908,0.33333333333333337,0.09911894273127754,157989.665
P0133,E08,1,9816.39,9816.39,1,0.0,1,False,1,0.0,30.0,9816.39
P0133,E10,2,220561.17,110280.585,2,1.0,2,False,730,0.0,0.08219178082191782,110280.585
P0133,E11,1,39471.33,39471.33,1,0.0,1,False,1,0.0,30.0,39471.33
P0133,E12,1,12175.8,12175.8,1,0.0,1,False,1,0.0,30.0,12175.8
P0133,E14,2,262525.95,131262.975,2,1.0,2,False,315,0.0,0.19047619047619047,131262.975
P0133,E16,2,54086.380000000005,27043.190000000002,2,0.5,2,False,141,0.0,0.425531914893617,27043.190000000002
P0134,E01,1,110049.16,110049.16,1,0.0,1,False,1,0.0,30.0,110049.16
P0134,E04,1,48270.37,48270.37,1,0.0,1,False,1,0.0,30.0,48270.37
P0134,E05,3,471302.79,157100.93,3,0.0,3,False,1132,0.0,0.07950530035335689,157100.93
P0134,E06,2,253063.94,126531.97,2,0.0,1,False,1002,0.0,0.059880239520958084,253063.94
P0134,E07,1,32680.52,32680.52,1,0.0,1,False,1,0.0,30.0,32680.52
P0134,E08,1,12089.2,12089.2,1,1.0,1,False,1,0.0,30.0,12089.2
P0134,E10,2,161224.05,80612.025,2,0.0,1,False,566,0.0,0.10600706713780919,161224.05
P0134,E11,1,41246.8,41246.8,1,0.0,1,False,1,0.0,30.0,41246.8
P0134,E16,1,61530.634999999995,61530.634999999995,1,0.0,1,False,1,0.0,30.0,61530.634999999995
P0134,E17,3,159179.52,53059.84,2,0.0,1,False,601,0.33333333333333337,0.14975041597337768,159179.52
P0135,E03,2,202265.7,101132.85,1,0.5,1,False,103,0.5,0.5825242718446603,202265.7
P0135,E06,2,149463.945,74731.9725,2,0.0,1,False,717,0.0,0.08368200836820085,149463.945
P0135,E09,2,179999.61,89999.805,2,1.0,2,False,150,0.0,0.4,89999.805
P0135,E12,1,167385.29,167385.29,1,0.0,1,False,1,0.0,30.0,167385.29
P0135,E14,3,488155.75,162718.58333333334,3,0.6666666666666666,3,False,704,0.0,0.1278409090909091,162718.58333333334
P0135,E15,1,29970.99,29970.99,1,1.0,1,False,1,0.0,30.0,29970.99
P0135,E16,1,61530.634999999995,61530.634999999995,1,0.0,1,False,1,0.0,30.0,61530.634999999995
P0135,E17,1,189660.2,189660.2,1,0.0,1,False,1,0.0,30.0,189660.2
P0136,E01,1,196363.95,196363.95,1,0.0,1,False,1,0.0,30.0,196363.95
P0136,E05,2,85455.56,42727.78,2,1.0,2,False,201,0.0,0.29850746268656714,42727.78
P0136,E08,1,21996.36,21996.36,1,0.0,1,False,1,0.0,30.0,21996.36
P0136,E10,1,9191.66,9191.66,1,1.0,1,False,1,0.0,30.0,9191.66
P0136,E11,4,263728.59,65932.1475,4,0.5,3,False,1155,0.0,0.1038961038961039,87909.53000000001
P0136,E13,1,36331.41,36331.41,1,1.0,1,False,1,0.0,30.0,36331.41
P0136,E14,1,90042.42,90042.42,1,1.0,1,False,1,0.0,30.0,90042.42
P0136,E16,2,193571.44999999998,96785.72499999999,2,0.5,2,False,296,0.0,0.2027027027027027,96785.72499999999
P0137,E00,1,16423.94,16423.94,1,0.0,1,False,1,0.0,30.0,16423.94
P0137,E02,1,50094.53,50094.53,1,0.0,1,False,1,0.0,30.0,50094.53
P0137,E04,2,88075.97499999999,44037.987499999996,2,0.0,2,False,315,0.0,0.19047619047619047,44037.987499999996
P0137,E06,1,30077.15,30077.15,1,0.0,1,False,1,0.0,30.0,30077.15
