id_pago,id_contrato,fecha_devengado,fecha_girado,fecha_pagado,monto_devengado,monto_pagado,estado,escenario_sintetico
PG00000277,C700005,2026-02-05,2026-02-05,2026-02-14,215704.72,431078.86,PAGADO,completo
PG00000278,C700005,2026-03-28,2026-03-30,2026-04-07,456077.68,267615.49,PAGADO,completo
PG00000279,C000463,2025-11-02,2025-11-11,2026-02-18,85947.09,35896.86,PAGADO,demorado
PG00000280,C000463,2025-12-10,2025-12-17,2026-03-22,73518.8,123569.03,PAGADO,demorado
PG00000281,C000240,2024-11-13,2024-11-17,2024-12-04,11998.89,5383.45,PAGADO,completo
PG00000282,C000240,2024-12-06,2024-12-14,2024-12-24,5916.85,2644.2,PAGADO,completo
PG00000283,C000240,2025-01-20,2025-01-24,2025-02-10,406.51,10294.6,PAGADO,completo
PG00000284,C002885,2026-04-16,2026-04-21,2026-04-29,447720.92,447720.92,PAGADO,completo
PG00000285,C003244,2023-11-07,2023-11-07,2024-01-27,45889.63,27042.97,PAGADO,demorado
PG00000286,C003244,2023-11-15,2023-11-16,2024-02-13,33953.65,52800.31,PAGADO,demorado
PG00000287,C000033,2026-06-15,2026-06-20,2026-08-07,271367.27,271367.27,PAGADO,demorado
PG00000288,C003071,2024-06-19,2024-06-23,2024-07-06,5330.68,12037.19,PAGADO,parcial
PG00000289,C003071,2024-07-27,2024-08-02,2024-08-16,11529.41,4822.9,PAGADO,parcial
PG00000290,C000712,2023-03-21,2023-03-23,2023-04-04,50813.1,20298.71,PAGADO,parcial
PG00000291,C000712,2023-03-28,2023-04-07,2023-04-23,31737.43,62251.82,PAGADO,parcial
PG00000292,C000527,2024-03-07,2024-03-08,2024-03-18,178199.67,178199.67,PAGADO,completo
PG00000293,C000184,2025-09-06,2025-09-10,2025-09-12,39337.85,47315.52,PAGADO,completo
PG00000294,C000184,2025-10-05,2025-10-15,2025-10-19,44031.85,36054.18,PAGADO,completo
PG00000295,C001565,2024-10-05,2024-10-12,2024-10-31,955.1,12565.64,PAGADO,completo
PG00000296,C001565,2024-11-01,2024-11-09,2024-11-20,31370.74,10018.5,PAGADO,completo
PG00000297,C001565,2024-11-12,2024-11-21,2024-11-21,8078.89,17820.59,PAGADO,completo
PG00000298,C002419,2023-08-27,2023-09-01,,27991.49,0.0,PENDIENTE,pendiente
PG00000299,C003479,2025-11-13,2025-11-16,2025-12-06,29030.96,29030.96,PAGADO,parcial
PG00000300,C001720,2024-03-28,2024-04-02,2024-04-03,100903.48,100903.48,PAGADO,parcial
PG00000301,C002159,2026-03-25,2026-03-31,2026-03-31,114432.17,60733.92,PAGADO,completo
PG00000302,C002159,2026-04-27,2026-04-28,2026-04-30,36951.23,283458.91,PAGADO,completo
PG00000303,C002159,2026-05-22,2026-05-29,2026-06-09,267552.19,74742.76,PAGADO,completo
PG00000304,C001483,2024-09-16,2024-09-19,2024-12-24,7059.47,10370.22,PAGADO,demorado
PG00000305,C001483,2024-09-29,2024-10-07,2025-01-07,12993.91,9683.16,PAGADO,demorado
PG00000306,C002921,2023-11-15,2023-11-15,2023-12-02,24125.6,32537.85,PAGADO,completo
PG00000307,C002921,2023-12-24,2023-12-30,2024-01-04,34027.1,25614.85,PAGADO,completo
PG00000308,C002355,2024-09-13,2024-09-20,2024-09-28,67179.8,58430.33,PAGADO,completo
PG00000309,C002355,2024-09-23,2024-09-27,2024-10-01,28204.06,36953.53,PAGADO,completo
PG00000310,C003137,2023-06-02,2023-06-05,2023-06-15,18997.42,18997.42,PAGADO,completo
PG00000311,C001894,2026-01-08,2026-01-12,2026-01-12,21383.5,21383.5,PAGADO,completo
PG00000312,C002293,2023-11-15,2023-11-21,2024-01-20,93879.3,93879.3,PAGADO,demorado
PG00000313,C001414,2025-10-08,2025-10-14,2025-12-07,113713.0,113713.0,PAGADO,demorado
PG00000314,C002700,2026-01-25,2026-02-03,2026-02-05,55408.04,32320.45,PAGADO,completo
PG00000315,C002700,2026-03-11,2026-03-11,2026-03-17,57457.55,80545.14,PAGADO,completo
PG00000316,C001001,2024-05-24,2024-05-26,2024-09-07,3822.03,6201.85,PAGADO,demorado
PG00000317,C001001,2024-06-23,2024-06-25,2024-09-21,13212.82,10833.0,PAGADO,demorado
PG00000318,C002404,2025-05-27,2025-05-28,2025-06-06,18375.58,37495.9,PAGADO,completo
PG00000319,C002404,2025-05-28,2025-06-06,2025-06-26,25567.15,18843.46,PAGADO,completo
PG00000320,C002404,2025-07-10,2025-07-12,2025-07-25,22280.3,9883.67,PAGADO,completo
PG00000321,C002003,2024-12-20,2024-12-28,2025-01-17,6495.43,15131.0,PAGADO,completo
PG00000322,C002003,2025-01-11,2025-01-20,2025-02-08,15674.99,7039.42,PAGADO,completo
PG00000323,C000070,2026-02-15,2026-02-16,2026-02-21,52682.08,20198.83,PAGADO,completo
PG00000324,C000070,2026-02-18,2026-02-22,2026-03-02,63810.78,96294.03,PAGADO,completo
PG00000325,C001956,2023-07-23,2023-07-29,2023-08-10,120849.69,120849.69,PAGADO,completo
PG00000326,C001831,2026-01-14,2026-01-20,2026-02-02,49242.62,49242.62,PAGADO,completo
PG00000327,C700036,2024-09-15,2024-09-16,2024-09-22,369060.5,124096.9,PAGADO,completo
PG00000328,C700036,2024-10-07,2024-10-08,2024-10-19,96217.53,336467.85,PAGADO,completo
PG00000329,C700036,2024-10-02,2024-10-06,2024-10-15,208050.65,212763.93,PAGADO,completo
PG00000330,C000807,2025-04-25,2025-05-04,2025-05-05,61180.5,66656.5,PAGADO,completo
PG00000331,C000807,2025-06-05,2025-06-15,2025-06-17,55617.1,50141.1,PAGADO,completo
PG00000332,C001593,2023-03-09,2023-03-14,2023-04-03,278670.48,1273036.54,PAGADO,completo
PG00000333,C001593,2023-04-07,2023-04-07,2023-04-21,1018004.11,97052.5,PAGADO,completo
PG00000334,C001593,2023-03-21,2023-03-22,2023-04-03,316725.08,243310.63,PAGADO,completo
PG00000335,C003018,2026-02-11,2026-02-14,2026-02-28,28683.24,28683.24,PAGADO,completo
PG00000336,C002172,2024-04-06,2024-04-08,2024-06-12,155314.11,155314.11,PAGADO,demorado
PG00000337,C002634,2023-06-13,2023-06-15,2023-06-20,10129.38,11132.88,PAGADO,completo
PG00000338,C002634,2023-06-11,2023-06-14,2023-06-15,37438.95,13543.17,PAGADO,completo
PG00000339,C002634,2023-06-24,2023-07-03,2023-07-19,9413.39,32305.67,PAGADO,completo
PG00000340,C000670,2023-08-01,2023-08-06,2023-08-09,259458.73,259458.73,PAGADO,parcial
PG00000341,C000410,2023-12-28,2024-01-03,2024-01-16,71013.49,71013.49,PAGADO,completo
PG00000342,C002406,2026-07-11,2026-07-11,2026-07-19,119361.22,119361.22,PAGADO,completo
PG00000343,C001360,2023-03-25,2023-03-30,2023-06-22,441735.19,441735.19,PAGADO,demorado
PG00000344,C002117,2025-10-25,2025-11-01,2025-11-16,19068.28,19068.28,PAGADO,parcial
PG00000345,C003019,2024-03-25,2024-04-01,2024-04-20,47152.92,47152.92,PAGADO,completo
PG00000346,C001839,2025-04-01,2025-04-07,2025-04-08,3228.06,15340.63,PAGADO,parcial
PG00000347,C001839,2025-05-19,2025-05-21,2025-05-24,16106.79,3994.22,PAGADO,parcial
PG00000348,C000605,2026-02-06,2026-02-16,2026-03-08,129859.06,3061.48,PAGADO,completo
PG00000349,C000605,2026-02-07,2026-02-09,2026-02-23,28164.27,154961.85,PAGADO,completo
PG00000350,C001221,2026-07-12,2026-07-19,2026-08-07,3437.28,19959.1,PAGADO,demorado
PG00000351,C001221,2026-07-25,2026-07-29,2026-08-07,28773.17,12251.35,PAGADO,demorado
PG00000352,C000937,2026-05-19,2026-05-20,2026-06-04,128821.62,128821.62,PAGADO,completo
PG00000353,C002174,2024-10-23,2024-10-30,2024-11-02,11507.8,22334.83,PAGADO,completo
PG00000354,C002174,2024-11-30,2024-12-10,2024-12-17,80030.44,69203.41,PAGADO,completo
PG00000355,C700044,2026-07-10,2026-07-16,2026-07-18,338849.95,225627.93,PAGADO,completo
PG00000356,C700044,2026-08-07,2026-08-07,2026-08-07,189081.56,179239.46,PAGADO,completo
PG00000357,C700044,2026-08-07,2026-08-07,2026-08-07,158524.36,281588.48,PAGADO,completo
PG00000358,C000170,2024-08-12,2024-08-14,2024-08-31,95813.04,98031.47,PAGADO,completo
PG00000359,C000170,2024-09-30,2024-10-09,2024-10-09,167483.71,161497.48,PAGADO,completo
PG00000360,C000170,2024-10-06,2024-10-13,2024-10-18,129943.05,133710.85,PAGADO,completo
PG00000361,C000538,2024-07-11,2024-07-13,,64021.36,0.0,PENDIENTE,pendiente
PG00000362,C000802,2024-11-06,2024-11-07,2024-11-12,167097.25,413092.9,PAGADO,completo
PG00000363,C000802,2024-11-16,2024-11-16,2024-11-19,660668.03,414672.38,PAGADO,completo
PG00000364,C001340,2026-07-03,2026-07-13,2026-08-01,196301.54,103436.77,PAGADO,sobrepago_senal
PG00000365,C001340,2026-07-19,2026-07-19,2026-07-21,73649.85,166514.62,PAGADO,sobrepago_senal
PG00000366,C001681,2023-02-09,2023-02-12,2023-02-14,87338.52,87338.52,PAGADO,completo
PG00000367,C000188,2024-04-03,2024-04-13,2024-04-26,118473.97,118473.97,PAGADO,sobrepago_senal
PG00000368,C000387,2024-09-27,2024-10-07,2024-10-11,365460.89,365460.89,PAGADO,completo
PG00000369,C000012,2023-07-10,2023-07-18,2023-09-23,35261.98,35261.98,PAGADO,demorado
PG00000370,C000299,2023-08-17,2023-08-23,2023-09-01,32328.58,32328.58,PAGADO,completo
PG00000371,C002319,2026-04-20,2026-04-21,2026-05-01,14588.77,14588.77,PAGADO,completo
PG00000372,C000478,2024-07-16,2024-07-22,2024-07-26,7027.53,9557.96,PAGADO,completo
PG00000373,C000478,2024-08-24,2024-08-31,2024-09-15,27636.65,25106.22,PAGADO,completo
PG00000374,C001624,2025-03-09,2025-03-12,2025-03-31,23195.46,59130.15,PAGADO,completo
PG00000375,C001624,2025-04-01,2025-04-11,2025-05-01,71670.92,35736.23,PAGADO,completo
PG00000376,C000366,2024-09-27,2024-10-02,2024-10-08,18490.6,60591.86,PAGADO,completo
PG00000377,C000366,2024-11-01,2024-11-07,2024-11-16,18431.11,27553.46,PAGADO,completo
PG00000378,C000366,2024-10-22,2024-11-01,2024-11-18,82183.34,30959.73,PAGADO,completo
PG00000379,C700082,2026-06-04,2026-06-05,2026-06-11,118634.9,118634.9,PAGADO,completo
PG00000380,C700001,2024-06-10,2024-06-10,,528154.99,0.0,PENDIENTE,pendiente
PG00000381,C002748,2024-01-04,2024-01-14,2024-01-21,4791.65,1622.78,PAGADO,completo
PG00000382,C002748,2024-02-09,2024-02-12,2024-02-28,4482.58,12359.25,PAGADO,completo
PG00000383,C002748,2024-03-02,2024-03-04,2024-03-24,8459.02,3751.22,PAGADO,completo
PG00000384,C000368,2024-05-18,2024-05-19,2024-05-28,26018.64,39069.99,PAGADO,completo
PG00000385,C000368,2024-06-05,2024-06-06,2024-06-15,18822.05,31536.33,PAGADO,completo
PG00000386,C000368,2024-05-30,2024-06-04,2024-06-20,33894.26,8128.63,PAGADO,completo
PG00000387,C700076,2026-03-08,2026-03-11,2026-03-11,403875.17,674863.29,PAGADO,completo
PG00000388,C700076,2026-03-31,2026-03-31,2026-04-12,403541.77,132553.65,PAGADO,completo
PG00000389,C003111,2024-05-28,2024-06-03,2024-06-22,39879.52,35036.08,PAGADO,completo
PG00000390,C003111,2024-06-28,2024-07-05,2024-07-08,43766.57,47464.2,PAGADO,completo
PG00000391,C003111,2024-06-16,2024-06-19,2024-06-28,19119.72,20265.53,PAGADO,completo
PG00000392,C001611,2026-03-14,2026-03-17,2026-04-03,9343.21,5941.88,PAGADO,completo
PG00000393,C001611,2026-03-27,2026-03-27,2026-03-27,15608.54,19009.87,PAGADO,completo
PG00000394,C700022,2024-03-18,2024-03-20,2024-03-22,787476.36,787476.36,PAGADO,completo
PG00000395,C001754,2023-04-04,2023-04-12,,30179.56,0.0,PENDIENTE,pendiente
PG00000396,C000752,2024-02-06,2024-02-10,2024-05-07,44214.07,44214.07,PAGADO,demorado
PG00000397,C001798,2023-11-06,2023-11-09,2023-11-14,15005.22,15005.22,PAGADO,completo
PG00000398,C700086,2025-03-11,2025-03-17,2025-03-17,174796.19,46703.94,PAGADO,completo
PG00000399,C700086,2025-04-03,2025-04-12,2025-04-26,44650.09,219052.78,PAGADO,completo
PG00000400,C700086,2025-05-20,2025-05-28,2025-06-15,104073.81,57763.37,PAGADO,completo
PG00000401,C000879,2026-02-17,2026-02-25,2026-03-03,22817.01,22817.01,PAGADO,completo
PG00000402,C000134,2023-08-23,2023-08-30,2023-09-04,87865.72,107744.19,PAGADO,completo
PG00000403,C000134,2023-08-25,2023-08-26,2023-09-07,120719.13,108678.38,PAGADO,completo
PG00000404,C000134,2023-10-05,2023-10-11,2023-10-18,113257.34,105419.62,PAGADO,completo
PG00000405,C002661,2026-07-02,2026-07-07,2026-07-25,214657.11,214657.11,PAGADO,completo
PG00000406,C002091,2024-01-22,2024-01-31,2024-02-08,61960.63,70442.45,PAGADO,completo
PG00000407,C002091,2024-02-13,2024-02-21,2024-02-28,3337.52,18549.23,PAGADO,completo
PG00000408,C002091,2024-04-03,2024-04-07,2024-04-13,67603.54,43910.01,PAGADO,completo
PG00000409,C000229,2025-06-18,2025-06-24,2025-07-01,45394.61,26185.92,PAGADO,completo
PG00000410,C000229,2025-06-11,2025-06-13,2025-06-14,9550.29,3206.96,PAGADO,completo
PG00000411,C000229,2025-08-05,2025-08-08,2025-08-14,4295.64,29847.66,PAGADO,completo
PG00000412,C003488,2023-07-07,2023-07-08,,218807.88,0.0,PENDIENTE,pendiente
PG00000413,C000439,2025-10-23,2025-10-28,2025-11-09,1750.53,12100.94,PAGADO,completo
PG00000414,C000439,2025-12-20,2025-12-22,2025-12-26,5523.98,5219.66,PAGADO,completo
PG00000415,C000439,2025-12-12,2025-12-14,2025-12-21,13734.63,3688.54,PAGADO,completo
PG00000416,C000621,2026-07-02,2026-07-10,2026-07-29,10155.65,10886.87,PAGADO,completo
PG00000417,C000621,2026-08-07,2026-08-07,2026-08-07,4513.46,3782.24,PAGADO,completo
PG00000418,C002031,2024-10-15,2024-10-24,,55308.17,0.0,PENDIENTE,pendiente
PG00000419,C003285,2025-06-28,2025-06-29,2025-07-06,33515.41,33515.41,PAGADO,completo
PG00000420,C003138,2025-11-11,2025-11-13,2025-11-27,38249.06,38249.06,PAGADO,completo
PG00000421,C002045,2023-04-18,2023-04-27,2023-05-01,1519.39,623.63,PAGADO,parcial
PG00000422,C002045,2023-04-21,2023-04-28,2023-05-06,405.83,1301.59,PAGADO,parcial
PG00000423,C001175,2024-01-05,2024-01-05,2024-01-09,103290.09,83321.09,PAGADO,parcial
PG00000424,C001175,2024-01-22,2024-01-26,2024-02-08,49713.0,69682.0,PAGADO,parcial
PG00000425,C001613,2024-12-19,2024-12-24,2024-12-30,16938.18,16938.18,PAGADO,completo
PG00000426,C001563,2024-06-19,2024-06-29,2024-06-30,10595.0,8718.31,PAGADO,completo
PG00000427,C001563,2024-06-26,2024-06-26,2024-06-26,17377.19,19253.88,PAGADO,completo
PG00000428,C002597,2026-07-03,2026-07-05,2026-07-23,216473.54,216473.54,PAGADO,completo
PG00000429,C002541,2025-07-30,2025-08-03,2025-08-14,53048.0,53048.0,PAGADO,completo
PG00000430,C002118,2025-04-30,2025-05-05,2025-05-15,16047.55,15473.66,PAGADO,completo
PG00000431,C002118,2025-05-26,2025-05-30,2025-06-15,9154.1,13246.63,PAGADO,completo
PG00000432,C002118,2025-05-07,2025-05-08,2025-05-21,15216.38,11697.74,PAGADO,completo
PG00000433,C001011,2024-08-19,2024-08-23,,60261.13,0.0,PENDIENTE,pendiente
PG00000434,C001171,2026-04-16,2026-04-20,2026-07-17,89083.4,89083.4,PAGADO,demorado
PG00000435,C002865,2025-08-28,2025-09-03,2025-09-21,218875.51,218875.51,PAGADO,completo
PG00000436,C002471,2023-11-28,2023-11-30,2023-12-13,98582.48,134603.29,PAGADO,completo
PG00000437,C002471,2023-12-11,2023-12-20,2023-12-20,225416.24,149122.5,PAGADO,completo
PG00000438,C002471,2023-12-31,2024-01-07,2024-01-22,93752.73,134025.66,PAGADO,completo
PG00000439,C002221,2023-02-06,2023-02-08,2023-02-09,29643.27,29643.27,PAGADO,parcial
PG00000440,C000486,2023-06-15,2023-06-15,2023-06-19,63318.91,63318.91,PAGADO,completo
PG00000441,C700009,2025-04-17,2025-04-25,2025-05-15,44059.84,22646.47,PAGADO,completo
PG00000442,C700009,2025-04-19,2025-04-26,2025-05-08,189897.72,99707.95,PAGADO,completo
PG00000443,C700009,2025-05-16,2025-05-26,2025-05-28,36448.24,148051.38,PAGADO,completo
PG00000444,C700027,2024-02-13,2024-02-23,2024-03-12,254679.09,175092.78,PAGADO,completo
PG00000445,C700027,2024-03-07,2024-03-07,2024-03-20,27645.08,107231.39,PAGADO,completo
PG00000446,C000051,2025-12-18,2025-12-18,2025-12-29,104660.61,104660.61,PAGADO,parcial
PG00000447,C002637,2024-11-20,2024-11-26,2024-12-10,70702.53,75856.57,PAGADO,completo
PG00000448,C002637,2024-12-06,2024-12-06,2024-12-24,35373.08,30219.04,PAGADO,completo
PG00000449,C001052,2023-04-14,2023-04-16,2023-04-28,24340.63,18490.53,PAGADO,completo
PG00000450,C001052,2023-04-11,2023-04-14,2023-04-21,1249.85,7099.95,PAGADO,completo
PG00000451,C000501,2026-03-05,2026-03-10,2026-03-26,21078.07,33211.33,PAGADO,completo
PG00000452,C000501,2026-04-08,2026-04-11,2026-04-27,19948.13,9674.69,PAGADO,completo
PG00000453,C000501,2026-03-31,2026-04-05,2026-04-09,4511.51,2651.69,PAGADO,completo
PG00000454,C001295,2026-06-03,2026-06-12,2026-06-14,12746.15,28721.7,PAGADO,completo
PG00000455,C001295,2026-07-25,2026-07-27,2026-07-28,15868.66,17968.18,PAGADO,completo
PG00000456,C001295,2026-07-23,2026-07-30,2026-08-07,29219.86,11144.79,PAGADO,completo
PG00000457,C000270,2024-08-30,2024-09-08,2024-09-28,5062.18,1777.18,PAGADO,completo
PG00000458,C000270,2024-09-11,2024-09-20,2024-10-08,5518.56,8803.56,PAGADO,completo
PG00000459,C003006,2025-08-05,2025-08-06,2025-08-09,47489.38,29219.02,PAGADO,completo
PG00000460,C003006,2025-08-18,2025-08-28,2025-09-01,85296.71,61169.91,PAGADO,completo
PG00000461,C003006,2025-08-31,2025-09-01,2025-09-20,9211.27,51608.43,PAGADO,completo
PG00000462,C001213,2025-11-09,2025-11-18,2025-11-30,13638.36,15939.32,PAGADO,completo
PG00000463,C001213,2025-11-24,2025-11-24,2025-12-03,8706.33,6405.37,PAGADO,completo
PG00000464,C000857,2026-06-27,2026-07-02,2026-07-08,1950.02,4909.02,PAGADO,completo
PG00000465,C000857,2026-07-16,2026-07-19,2026-07-19,12318.03,9359.03,PAGADO,completo
PG00000466,C001765,2023-07-03,2023-07-04,2023-07-04,15515.14,17810.08,PAGADO,parcial
PG00000467,C001765,2023-07-07,2023-07-16,2023-07-20,17692.33,15397.39,PAGADO,parcial
PG00000468,C002115,2026-03-22,2026-03-23,2026-04-05,12610.5,12610.5,PAGADO,parcial
PG00000469,C002784,2024-09-03,2024-09-12,2024-09-27,3713.93,10464.31,PAGADO,completo
PG00000470,C002784,2024-08-31,2024-09-06,2024-09-16,11774.3,5023.92,PAGADO,completo
PG00000471,C001018,2024-12-25,2024-12-31,2025-01-05,34898.94,34898.94,PAGADO,completo
PG00000472,C000183,2026-07-02,2026-07-10,2026-07-23,73828.22,66466.34,PAGADO,completo
PG00000473,C000183,2026-08-07,2026-08-07,2026-08-07,19547.07,21201.18,PAGADO,completo
PG00000474,C000183,2026-07-31,2026-08-05,2026-08-07,31563.98,37271.75,PAGADO,completo
PG00000475,C002287,2024-10-03,2024-10-10,2024-10-30,37365.72,37365.72,PAGADO,completo
PG00000476,C003317,2024-09-13,2024-09-21,2024-10-11,62581.94,35465.19,PAGADO,completo
PG00000477,C003317,2024-10-26,2024-10-31,2024-11-14,5939.31,27873.07,PAGADO,completo
PG00000478,C003317,2024-11-04,2024-11-11,2024-11-18,31510.36,36693.35,PAGADO,completo
PG00000479,C002615,2026-05-01,2026-05-03,2026-05-03,14384.17,10755.2,PAGADO,completo
PG00000480,C002615,2026-05-05,2026-05-07,2026-05-23,43430.82,36068.97,PAGADO,completo
PG00000481,C002615,2026-05-29,2026-06-07,2026-06-10,4370.66,15361.48,PAGADO,completo
PG00000482,C001222,2026-03-08,2026-03-14,2026-04-02,13550.2,77213.39,PAGADO,completo
PG00000483,C001222,2026-03-19,2026-03-26,2026-03-30,121323.79,57660.6,PAGADO,completo
PG00000484,C000139,2023-06-28,2023-07-03,2023-10-01,17148.82,17148.82,PAGADO,demorado
PG00000485,C002251,2023-03-28,2023-04-06,2023-04-25,83614.86,97517.48,PAGADO,completo
PG00000486,C002251,2023-03-20,2023-03-29,2023-04-18,42532.62,28630.0,PAGADO,completo
PG00000487,C000599,2023-03-07,2023-03-17,2023-05-20,8816.98,8816.98,PAGADO,demorado
PG00000488,C001242,2024-06-06,2024-06-16,2024-07-05,8731.56,8097.98,PAGADO,completo
PG00000489,C001242,2024-06-06,2024-06-16,2024-07-06,39502.84,40136.42,PAGADO,completo
PG00000490,C003425,2024-06-19,2024-06-24,2024-07-09,15641.82,57570.01,PAGADO,completo
PG00000491,C003425,2024-08-01,2024-08-03,2024-08-12,76425.5,34497.31,PAGADO,completo
PG00000492,C700070,2025-03-10,2025-03-13,2025-03-23,526793.9,261242.47,PAGADO,completo
PG00000493,C700070,2025-04-09,2025-04-10,2025-04-16,236591.07,334937.2,PAGADO,completo
PG00000494,C700070,2025-04-22,2025-04-27,2025-05-16,25069.82,192275.12,PAGADO,completo
PG00000495,C002181,2024-01-27,2024-02-02,2024-02-04,29685.43,29685.43,PAGADO,completo
PG00000496,C000438,2023-07-01,2023-07-06,2023-07-14,29324.56,29324.56,PAGADO,completo
PG00000497,C001616,2023-08-19,2023-08-22,2023-09-07,31214.54,31214.54,PAGADO,parcial
PG00000498,C001159,2023-07-20,2023-07-20,2023-07-23,47546.49,47546.49,PAGADO,completo
PG00000499,C000144,2024-11-15,2024-11-20,2024-12-09,11583.41,6762.28,PAGADO,parcial
PG00000500,C000144,2024-12-02,2024-12-03,2024-12-13,12597.41,17418.54,PAGADO,parcial
PG00000501,C003204,2023-01-19,2023-01-29,2023-01-29,112840.06,71360.62,PAGADO,completo
PG00000502,C003204,2023-02-17,2023-02-20,2023-02-28,38403.37,79882.81,PAGADO,completo
PG00000503,C003158,2024-12-24,2024-12-30,2025-03-16,25295.93,25295.93,PAGADO,demorado
PG00000504,C000298,2025-09-29,2025-10-08,2025-10-12,11064.47,2543.9,PAGADO,completo
PG00000505,C000298,2025-10-01,2025-10-10,2025-10-26,15584.71,24105.28,PAGADO,completo
PG00000506,C001621,2026-01-20,2026-01-25,2026-01-27,67688.7,23067.96,PAGADO,completo
PG00000507,C001621,2026-02-23,2026-02-25,2026-03-11,127770.2,172390.94,PAGADO,completo
PG00000508,C000457,2026-05-16,2026-05-16,2026-05-29,60921.09,60921.09,PAGADO,completo
PG00000509,C003160,2026-04-15,2026-04-19,,14132.8,0.0,PENDIENTE,pendiente
PG00000510,C003125,2025-10-26,2025-10-30,2025-11-05,6423.02,31777.98,PAGADO,completo
PG00000511,C003125,2025-11-29,2025-12-07,2025-12-13,59124.32,20839.42,PAGADO,completo
PG00000512,C003125,2025-12-08,2025-12-11,2025-12-11,15649.29,28579.23,PAGADO,completo
PG00000513,C001777,2023-03-25,2023-04-04,2023-04-22,8116.73,7972.91,PAGADO,completo
PG00000514,C001777,2023-04-03,2023-04-03,2023-04-03,939.45,4180.73,PAGADO,completo
PG00000515,C001777,2023-04-21,2023-05-01,2023-05-06,5054.75,1957.29,PAGADO,completo
PG00000516,C001979,2024-03-08,2024-03-14,2024-03-14,73435.88,73435.88,PAGADO,completo
PG00000517,C000251,2025-06-13,2025-06-14,,31932.2,0.0,PENDIENTE,pendiente
PG00000518,C001234,2025-09-22,2025-09-22,2025-10-10,142141.52,142141.52,PAGADO,completo
PG00000519,C000655,2025-04-26,2025-05-06,2025-05-22,24817.51,24817.51,PAGADO,parcial
PG00000520,C000291,2025-10-20,2025-10-28,2025-12-26,13303.38,22459.78,PAGADO,demorado
PG00000521,C000291,2025-11-12,2025-11-18,2026-01-19,40108.59,30952.19,PAGADO,demorado
PG00000522,C001877,2024-12-22,2024-12-24,2025-01-01,22949.42,34892.83,PAGADO,completo
PG00000523,C001877,2024-12-18,2024-12-19,2024-12-23,26428.0,12061.63,PAGADO,completo
PG00000524,C001877,2025-01-12,2025-01-21,2025-02-09,12177.72,14600.68,PAGADO,completo
PG00000525,C002623,2023-03-08,2023-03-11,2023-03-25,5986.76,5830.73,PAGADO,parcial
PG00000526,C002623,2023-03-22,2023-03-30,2023-04-04,17907.19,18063.22,PAGADO,parcial
PG00000527,C000279,2024-04-19,2024-04-25,2024-05-11,43304.65,43304.65,PAGADO,completo
