id_contrato,monto,modalidad,fecha_contrato,categoria_principal,objeto,n_pagos,monto_devengado_total,monto_pagado_total,fecha_primer_devengado,fecha_ultimo_pago,ratio_pagado_contrato,estado_pago_analitico
C900298,141087.77,Contratación Directa,2024-02-15,goods,Compra de materiales de construcción,3,141087.77,141087.77,2024-03-06,2024-05-21,1.0,pagado_aproximadamente_completo
C000794,122895.91,Adjudicación Simplificada,2025-10-12,goods,Adquisición de equipos informáticos,2,122895.91,122895.91,2025-11-15,2026-03-08,1.0,pagado_aproximadamente_completo
C000802,827765.28,Comparación de Precios,2024-09-29,works,Obra de rehabilitación vial,2,827765.28,827765.28,2024-10-16,2024-12-05,1.0,pagado_aproximadamente_completo
C001391,76201.75,Concurso Público,2024-05-19,services,Consultoría en ingeniería,2,76201.75,76201.75,2024-06-27,2024-07-15,1.0,pagado_aproximadamente_completo
C000490,12676.34,Comparación de Precios,2024-07-11,services,Servicio de mantenimiento de infraestructura,1,12676.34,12676.34,2024-07-21,2024-08-03,1.0,pagado_aproximadamente_completo
C000008,20243.96,Contratación Directa,2025-07-11,goods,,1,20243.96,20243.96,2025-08-09,2025-08-13,1.0,pagado_aproximadamente_completo
C900253,182599.26,Contratación Directa,2026-04-21,services,Servicio de transporte,1,182599.26,182599.26,2026-05-08,2026-07-13,1.0,pagado_aproximadamente_completo
C001973,42225.17,,2025-06-01,services,Servicio de mantenimiento de infraestructura,1,42225.17,42225.17,2025-06-09,2025-08-08,1.0,pagado_aproximadamente_completo
C003291,408519.49,Adjudicación Simplificada,2023-04-03,services,Servicio de limpieza y vigilancia,2,408519.49,408519.49,2023-04-14,2023-06-04,1.0,pagado_aproximadamente_completo
C001665,19815.66,Adjudicación Simplificada,2023-01-04,services,,2,19815.66,19815.66,2023-01-14,2023-05-14,1.0,pagado_aproximadamente_completo
C000175,3195.2,Concurso Público,2023-07-01,goods,Adquisición de equipos informáticos,3,3195.2,3195.2,2023-08-08,2023-10-06,1.0,pagado_aproximadamente_completo
C000270,10580.74,Licitación Pública,2024-07-21,goods,Adquisición de materiales de construcción,2,10580.74,10580.74,2024-08-14,2024-10-03,1.0,pagado_aproximadamente_completo
C002796,29569.08,Concurso Público,2025-05-01,goods,Adquisición de bienes de oficina,2,29569.08,29569.08,2025-06-03,2025-06-18,1.0,pagado_aproximadamente_completo
C001787,41452.37,,2025-08-21,services,Servicio de transporte,1,41452.37,41452.37,2025-09-13,2025-10-01,1.0,pagado_aproximadamente_completo
C700208,618504.46,Licitación Pública,2025-01-01,works,Obra de rehabilitación vial,1,618504.46,618504.46,2025-02-12,2025-03-03,1.0,pagado_aproximadamente_completo
C002696,107761.48,Comparación de Precios,2025-05-15,works,Obra de rehabilitación vial,3,107761.48,107761.48000000001,2025-06-24,2025-07-28,1.0000000000000002,pagado_aproximadamente_completo
C000691,91946.8,Adjudicación Simplificada,2024-11-11,goods,Adquisición de equipos informáticos,2,91946.79999999999,91946.79999999999,2024-11-28,2025-01-20,0.9999999999999999,pagado_aproximadamente_completo
C700103,817256.18,Adjudicación Simplificada,2025-10-09,goods,Suministro de combustible,3,817256.18,817256.18,2025-11-13,2025-12-26,1.0,pagado_aproximadamente_completo
C002110,15848.19,Comparación de Precios,2023-08-03,goods,Suministro de combustible,1,15848.19,15848.19,2023-09-02,2023-09-19,1.0,pagado_aproximadamente_completo
C000568,251696.21,Adjudicación Simplificada,2024-12-05,goods,Adquisición de bienes de oficina,1,251696.21,251696.21,2025-01-16,2025-03-24,1.0,pagado_aproximadamente_completo
C001370,37144.89,Adjudicación Simplificada,2025-06-01,services,Servicio de mantenimiento de infraestructura,3,37144.89,37144.89,2025-07-07,2025-08-14,1.0,pagado_aproximadamente_completo
C000308,110999.57,Adjudicación Simplificada,2024-09-19,goods,Adquisición de bienes de oficina,1,95573.62,95573.62,2024-10-15,2024-10-23,0.8610269391133677,pago_parcial
C001001,17034.85,Comparación de Precios,2024-05-14,services,Servicio de capacitación,1,17034.85,17034.85,2024-06-28,2024-07-17,1.0,pagado_aproximadamente_completo
C000438,29324.56,Licitación Pública,2023-06-20,goods,Suministro de combustible,1,29324.56,29324.56,2023-08-04,2023-08-12,1.0,pagado_aproximadamente_completo
C900063,191640.27,Comparación de Precios,2026-03-13,goods,Suministro de combustible,1,191640.27,191640.27,2026-04-18,2026-07-16,1.0,pagado_aproximadamente_completo
C003276,48591.4,Adjudicación Simplificada,2026-02-18,goods,Adquisición de bienes de oficina,1,41189.89,41189.89,2026-02-24,2026-03-18,0.8476786015632396,pago_parcial
C000843,90886.87,Comparación de Precios,2025-05-01,goods,Adquisición de bienes de oficina,1,90886.87,90886.87,2025-05-28,2025-06-23,1.0,pagado_aproximadamente_completo
C000721,46778.37,Adjudicación Simplificada,2024-08-26,works,Obra de rehabilitación vial,2,41265.740000000005,41265.74,2024-09-04,2024-10-27,0.8821542948161725,pago_parcial
C900176,390503.08,Adjudicación Simplificada,2025-08-28,goods,Adquisición de materiales de construcción,2,390503.08,390503.08,2025-09-21,2025-10-21,1.0,pagado_aproximadamente_completo
C000315,40455.59,Adjudicación Simplificada,2025-09-08,services,Servicio de mantenimiento de infraestructura,2,40455.59,40455.59,2025-10-02,2026-01-04,1.0,pagado_aproximadamente_completo
C000915,64809.99,Comparación de Precios,2026-05-31,services,Servicio de transporte,1,64809.99,64809.99,2026-06-11,2026-06-27,1.0,pagado_aproximadamente_completo
C001767,35376.19,Comparación de Precios,2023-01-16,goods,Adquisición de bienes de oficina,2,35376.19,35376.19,2023-01-31,2023-03-27,1.0,pagado_aproximadamente_completo
C001532,114819.55,Licitación Pública,2023-09-09,services,Servicio de mantenimiento de infraestructura,3,114819.55,114819.54999999999,2023-09-23,2023-12-19,0.9999999999999999,pagado_aproximadamente_completo
C001255,,Comparación de Precios,2024-12-29,works,Obra de rehabilitación vial,3,75705.64,75705.64,2025-01-11,2025-03-19,,sin_pago_o_sin_cuantia
C001104,12201.94,Licitación Pública,2024-12-06,services,Consultoría en ingeniería,1,8071.39,0.0,2025-01-13,,0.0,pendiente_sin_pago
C000670,301336.37,Licitación Pública,2023-07-06,goods,Adquisición de bienes de oficina,2,301336.37,301336.37,2023-08-13,2023-08-26,1.0,pagado_aproximadamente_completo
C002932,73141.83,Adjudicación Simplificada,2026-05-19,goods,Suministro de combustible,2,78136.28,78136.28,2026-05-31,2026-06-29,1.0682844550102177,sobrepago_senal_revisar
C002509,316457.06,Contratación Directa,2026-01-16,services,Servicio de transporte,1,316457.06,316457.06,2026-02-15,2026-02-20,1.0,pagado_aproximadamente_completo
C001861,60377.23,Adjudicación Simplificada,2024-01-12,services,Servicio de limpieza y vigilancia,1,63380.12,63380.12,2024-02-03,2024-02-26,1.0497354714683003,sobrepago_senal_revisar
C001068,142653.91,Licitación Pública,2023-10-28,services,Servicio de capacitación,1,142653.91,142653.91,2023-11-02,2023-11-16,1.0,pagado_aproximadamente_completo
C000084,87995.23,Adjudicación Simplificada,2024-02-27,services,Servicio de limpieza y vigilancia,1,87995.23,87995.23,2024-04-06,2024-06-20,1.0,pagado_aproximadamente_completo
C800011,199153.62,Adjudicación Simplificada,2024-09-18,services,Servicio de capacitación,1,199153.62,199153.62,2024-10-28,2024-11-12,1.0,pagado_aproximadamente_completo
C002381,100977.68,Contratación Directa,2023-02-27,works,Obra de rehabilitación vial,1,100977.68,100977.68,2023-03-25,2023-04-05,1.0,pagado_aproximadamente_completo
C001228,56097.04,Adjudicación Simplificada,2024-05-05,goods,Suministro de combustible,2,56097.04,56097.04,2024-05-31,2024-07-31,1.0,pagado_aproximadamente_completo
C002844,160622.23,Contratación Directa,2023-06-01,services,Servicio de mantenimiento de infraestructura,2,160622.23,160622.23,2023-06-30,2023-08-22,1.0,pagado_aproximadamente_completo
C001751,38869.32,Comparación de Precios,2024-07-14,services,Servicio de mantenimiento de infraestructura,3,38869.32,38869.32,2024-08-04,2024-09-25,1.0,pagado_aproximadamente_completo
C001807,25119.22,Comparación de Precios,2023-07-20,goods,Adquisición de equipos informáticos,1,25119.22,25119.22,2023-08-14,2023-08-21,1.0,pagado_aproximadamente_completo
C002174,91538.24,Adjudicación Simplificada,2024-10-08,services,Servicio de capacitación,1,56372.01,0.0,2024-11-19,,0.0,pendiente_sin_pago
C002654,14778.56,Comparación de Precios,2023-06-04,services,Servicio de limpieza y vigilancia,3,14778.56,14778.559999999998,2023-06-19,2023-09-07,0.9999999999999999,pagado_aproximadamente_completo
C900301,139607.31,Contratación Directa,2025-05-21,services,Servicio de capacitación,3,139607.31,139607.31,2025-06-26,2025-07-29,1.0,pagado_aproximadamente_completo
C001186,34543.84,Concurso Público,2024-08-10,services,Servicio de limpieza y vigilancia,2,34543.84,34543.84,2024-09-21,2024-10-26,1.0,pagado_aproximadamente_completo
C700015,341249.53,Licitación Pública,2025-11-21,services,Servicios de transporte,3,341249.53,341249.53,2025-12-17,2026-01-27,1.0,pagado_aproximadamente_completo
C001672,67367.14,Contratación Directa,2024-11-09,goods,Adquisición de materiales de construcción,2,67367.14,67367.14,2024-12-01,2024-12-21,1.0,pagado_aproximadamente_completo
C001662,28418.7,Licitación Pública,2023-05-16,services,Servicio de limpieza y vigilancia,1,28418.7,28418.7,2023-05-22,2023-05-26,1.0,pagado_aproximadamente_completo
C000506,79314.26,Comparación de Precios,2023-12-31,services,Servicio de capacitación,1,48371.01,0.0,2024-02-05,,0.0,pendiente_sin_pago
C003112,110169.97,Adjudicación Simplificada,2023-02-09,goods,Suministro de combustible,1,110169.97,110169.97,2023-03-25,2023-06-24,1.0,pagado_aproximadamente_completo
C003128,26632.42,Comparación de Precios,2024-12-06,works,Obra de rehabilitación vial,1,26632.42,26632.42,2025-01-18,2025-01-26,1.0,pagado_aproximadamente_completo
C003130,35027.54,Adjudicación Simplificada,2024-09-17,goods,Suministro de combustible,3,35027.54,35027.54,2024-09-29,2025-01-03,1.0,pagado_aproximadamente_completo
C700275,530008.58,Concurso Público,2026-06-26,services,Servicio de mantenimiento de infraestructura,1,530008.58,530008.58,2026-08-05,2026-08-07,1.0,pagado_aproximadamente_completo
C001281,71013.63,Adjudicación Simplificada,2024-11-06,services,Servicio de capacitación,3,71013.63,71013.63,2024-11-29,2025-01-24,1.0,pagado_aproximadamente_completo
C000290,43237.13,Adjudicación Simplificada,2025-10-19,goods,Adquisición de equipos informáticos,1,43237.13,43237.13,2025-10-28,2025-11-20,1.0,pagado_aproximadamente_completo
C001114,20966.96,Adjudicación Simplificada,2025-12-05,goods,Adquisición de materiales de construcción,3,20966.96,20966.96,2025-12-15,2026-03-07,1.0,pagado_aproximadamente_completo
C001954,33349.11,Adjudicación Simplificada,2023-11-18,goods,Adquisición de bienes de oficina,3,33349.11,33349.11,2023-12-17,2024-02-19,1.0,pagado_aproximadamente_completo
C000184,83369.7,Adjudicación Simplificada,2025-08-10,services,Servicio de capacitación,1,43038.98,0.0,2025-09-22,,0.0,pendiente_sin_pago
C002526,80812.67,Licitación Pública,2025-08-22,goods,Adquisición de bienes de oficina,3,80812.67,80812.67,2025-08-29,2025-11-01,1.0,pagado_aproximadamente_completo
C800071,1708713.71,Licitación Pública Abreviada,2025-04-29,works,Rehabilitación de vía pública,2,1708713.71,1708713.71,2025-05-11,2025-06-29,1.0,pagado_aproximadamente_completo
C001189,43624.63,Adjudicación Simplificada,2024-08-31,works,Obra de rehabilitación vial,1,25643.14,0.0,2024-09-29,,0.0,pendiente_sin_pago
C001835,31853.44,Adjudicación Simplificada,2025-07-08,goods,Adquisición de materiales de construcción,1,31853.44,31853.44,2025-07-16,2025-07-24,1.0,pagado_aproximadamente_completo
C002905,20906.34,Concurso Público,2023-04-13,services,Consultoría en ingeniería,1,20906.34,20906.34,2023-05-15,2023-05-31,1.0,pagado_aproximadamente_completo
C003435,61277.4,Adjudicación Simplificada,2026-04-05,goods,Adquisición de bienes de oficina,2,48110.16,48110.16,2026-05-17,2026-06-04,0.7851207786231139,pago_parcial
C700166,188565.89,Licitación Pública,2026-01-01,services,Mantenimiento preventivo de infraestructura,2,127458.1,127458.1,2026-01-10,2026-02-13,0.6759340196681383,pago_parcial
C000803,15957.97,Comparación de Precios,2025-08-25,works,Obra de rehabilitación vial,1,15957.97,15957.97,2025-09-21,2025-10-02,1.0,pagado_aproximadamente_completo
C000188,112860.79,Adjudicación Simplificada,2024-03-12,works,Obra de rehabilitación vial,2,112860.79000000001,112860.79,2024-04-25,2024-05-06,1.0,pagado_aproximadamente_completo
C001747,23537.01,Comparación de Precios,2024-06-09,services,Consultoría en ingeniería,1,23537.01,23537.01,2024-06-19,2024-07-09,1.0,pagado_aproximadamente_completo
C001488,52190.04,Contratación Directa,2024-03-08,goods,Adquisición de bienes de oficina,1,52190.04,52190.04,2024-04-09,2024-04-24,1.0,pagado_aproximadamente_completo
C003204,151243.43,,2023-01-13,goods,Adquisición de bienes de oficina,3,151243.43,151243.43,2023-02-21,2023-04-08,1.0,pagado_aproximadamente_completo
C000023,37364.46,Comparación de Precios,2025-01-09,services,Servicio de transporte,1,15775.53,0.0,2025-02-19,,0.0,pendiente_sin_pago
C001419,111809.12,Adjudicación Simplificada,2023-03-06,services,Servicio de limpieza y vigilancia,1,111809.12,111809.12,2023-03-29,2023-06-29,1.0,pagado_aproximadamente_completo
C001448,94016.86,Comparación de Precios,2026-04-30,goods,Suministro de combustible,1,94016.86,94016.86,2026-05-17,2026-06-10,1.0,pagado_aproximadamente_completo
C001406,103804.34,Comparación de Precios,2023-02-27,services,Servicio de capacitación,3,103804.34,103804.34,2023-03-15,2023-05-09,1.0,pagado_aproximadamente_completo
C000809,79288.97,Concurso Público,2025-10-02,services,Consultoría en ingeniería,1,48995.55,48995.55,2025-10-25,2025-10-28,0.6179365175257038,pago_parcial
C000538,96784.4,Comparación de Precios,2024-06-03,goods,Adquisición de equipos informáticos,1,96784.4,96784.4,2024-06-25,2024-06-29,1.0,pagado_aproximadamente_completo
C002653,157972.72,Licitación Pública,2024-12-05,goods,Adquisición de materiales de construcción,3,157972.72,157972.72,2024-12-29,2025-02-08,1.0,pagado_aproximadamente_completo
C900175,490174.68,Comparación de Precios,2025-11-09,goods,Adquisición de bienes de oficina,2,490174.68,490174.68,2025-12-12,2026-01-17,1.0,pagado_aproximadamente_completo
C000274,204032.36,Comparación de Precios,2026-02-21,services,Servicio de limpieza y vigilancia,1,155592.06,155592.06,2026-03-29,2026-04-09,0.7625852095226463,pago_parcial
C750010,49669.58,Licitación Pública,2024-08-08,services,Contratación de servicio de transporte,2,49669.58,49669.58,2024-09-05,2024-10-09,1.0,pagado_aproximadamente_completo
C001292,9041.93,Concurso Público,2023-07-21,services,Servicio de limpieza y vigilancia,2,9041.93,9041.93,2023-08-17,2023-09-03,1.0,pagado_aproximadamente_completo
C002250,129273.62,Adjudicación Simplificada,2024-03-06,services,Consultoría en ingeniería,3,129273.62,129273.62,2024-03-27,2024-05-19,1.0,pagado_aproximadamente_completo
C000589,145674.12,Comparación de Precios,2026-06-05,goods,Suministro de combustible,3,145674.12,145674.12,2026-06-18,2026-08-07,1.0,pagado_aproximadamente_completo
C001042,563452.21,Comparación de Precios,2024-04-17,works,Obra de rehabilitación vial,2,563452.21,563452.21,2024-05-27,2024-07-05,1.0,pagado_aproximadamente_completo
C002867,16640.37,Adjudicación Simplificada,2025-05-06,services,Servicio de limpieza y vigilancia,3,16640.37,16640.37,2025-06-19,2025-08-04,1.0,pagado_aproximadamente_completo
C000746,43091.46,Licitación Pública,2024-07-05,goods,Adquisición de materiales de construcción,2,43091.46,43091.46,2024-08-17,2024-09-10,1.0,pagado_aproximadamente_completo
C750007,139672.24,Concurso Público,2024-02-12,services,Servicio de limpieza y vigilancia,2,139672.24,139672.24,2024-03-06,2024-03-28,1.0,pagado_aproximadamente_completo
C000642,113632.99,Adjudicación Simplificada,2023-12-11,services,Consultoría en ingeniería,2,92801.86,92801.86,2024-01-03,2024-01-20,0.816680613614057,pago_parcial
C001588,72722.48,Licitación Pública,2025-11-23,services,Consultoría en ingeniería,1,49267.17,49267.17,2025-12-28,2026-01-11,0.6774682326565321,pago_parcial
C002465,84779.47,Contratación Directa,2023-06-03,goods,Adquisición de materiales de construcción,2,84779.47,84779.47,2023-07-05,2023-08-01,1.0,pagado_aproximadamente_completo
C002480,25785.2,Licitación Pública,2025-05-22,services,Servicio de transporte,1,25785.2,25785.2,2025-06-12,2025-06-23,1.0,pagado_aproximadamente_completo
C000807,116797.6,Comparación de Precios,2025-04-08,services,Servicio de mantenimiento de infraestructura,3,116797.6,116797.6,2025-04-28,2025-06-24,1.0,pagado_aproximadamente_completo
C002753,13263.42,Comparación de Precios,2024-09-20,works,Obra de rehabilitación vial,1,13263.42,13263.42,2024-10-20,2024-11-16,1.0,pagado_aproximadamente_completo
C001437,133308.11,Comparación de Precios,2023-01-22,services,Servicio de mantenimiento de infraestructura,3,133308.11,133308.11,2023-01-28,2023-04-04,1.0,pagado_aproximadamente_completo
C002699,42191.21,,2026-01-02,services,Servicio de transporte,3,42191.21,42191.21,2026-01-23,2026-03-04,1.0,pagado_aproximadamente_completo
