id_contrato,id_proveedor,id_entidad,id_funcionario,modalidad,objeto,categoria_principal,monto,fecha_contrato,es_favoritismo_real,es_fraccionamiento_real,escenario_sintetico,monto_capped,monto_norm,modalidad_Adjudicación Simplificada,modalidad_Comparación de Precios,modalidad_Concurso Público,modalidad_Concurso Público Abreviado,modalidad_Contratación Directa,modalidad_Licitación Pública,modalidad_Licitación Pública Abreviada,es_contratacion_directa,es_comparacion_precios
C900038,P0156,E02,F051,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,280647.2,2024-07-14,True,False,favoritismo_sembrado,280647.2,1.3391140801825543,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C800022,P0204,E05,F037,Concurso Público Abreviado,Servicio de transporte,services,131554.32,2026-04-28,False,True,fraccionamiento_sembrado,131554.32,0.1809071371384984,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False,False
C003231,P0156,E09,F043,Concurso Público,Servicio de mantenimiento de infraestructura,services,115652.73,2024-08-19,False,False,normal,115652.73,0.05737788514846415,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C003195,P0136,E11,F007,Comparación de Precios,Consultoría en ingeniería,services,106082.25,2026-03-22,False,False,normal,106082.25,-0.016969034598905884,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001263,P0194,E07,F013,Adjudicación Simplificada,Obra de rehabilitación vial,works,76781.75,2025-03-04,False,False,normal,76781.75,-0.24458582310458338,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000322,P0043,E03,F000,Adjudicación Simplificada,Adquisición de materiales de construcción,services,61718.89,2025-08-03,False,False,normal,61718.89,-0.36159951976199983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002382,P0009,E13,F055,Contratación Directa,Adquisición de equipos informáticos,goods,34323.51,2024-02-04,False,False,normal,34323.51,-0.5744166531041839,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C002633,P0096,E09,F043,Adjudicación Simplificada,Servicio de capacitación,services,244629.08,2025-12-26,False,False,normal,244629.08,1.059312411186731,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000805,P0211,E16,F042,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,28537.7,2023-06-13,False,False,normal,28537.7,-0.6193628994516537,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000149,P0097,E17,F003,Comparación de Precios,Servicio de capacitación,services,28200.87,2026-01-03,False,False,normal,28200.87,-0.6219795156483864,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C003433,P0062,E09,F027,Comparación de Precios,Adquisición de equipos informáticos,goods,25887.36,2026-05-01,False,False,normal,25887.36,-0.6399516907435475,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C003346,P0137,E07,F023,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,156153.39,2023-10-11,False,False,normal,156153.39,0.3720015318971666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002297,P0196,E08,F014,Concurso Público,Obra de rehabilitación vial,works,11674.55,2025-10-05,False,False,normal,11674.55,-0.7503618942500193,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C001070,P0069,E01,F048,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,47350.05,2026-01-18,False,False,normal,47350.05,-0.4732218202466986,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002522,P0171,E11,F049,Adjudicación Simplificada,Suministro de combustible,goods,18933.55,2025-11-19,False,False,normal,18933.55,-0.6939713798300363,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000718,P0024,E01,F017,Contratación Directa,Adquisición de materiales de construcción,goods,130461.01,2025-06-01,False,False,normal,130461.01,0.17241391309654877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C002164,P0033,E09,F034,Licitación Pública,Servicio de mantenimiento de infraestructura,services,35766.24,2024-09-30,False,False,normal,35766.24,-0.563209009231868,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C001598,P0141,E16,F057,Licitación Pública,Servicio de mantenimiento de infraestructura,services,74696.35,2024-09-15,False,False,normal,74696.35,-0.26078595794015746,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C700005,P0178,E01,F017,Licitación Pública,Servicio de capacitación,services,873586.2,2026-01-03,False,False,hard_negative_concentracion_legitima,714814.3156000002,4.711879887170328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000463,P0156,E06,F006,Contratación Directa,Adquisición de bienes de oficina,goods,159465.89,2025-10-18,False,False,normal,159465.89,0.39773421945966747,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C000240,P0203,E16,F002,Comparación de Precios,Servicio de transporte,services,18322.25,2024-11-08,False,False,normal,18322.25,-0.6987201773868534,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002885,P0108,E15,F035,Comparación de Precios,Adquisición de bienes de oficina,goods,447720.92,2026-03-20,False,False,normal,447720.92,2.637002634647385,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C003244,P0202,E07,F036,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,79843.28,2023-10-15,False,False,normal,79843.28,-0.22080276047719524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000033,P0030,E16,F057,Comparación de Precios,Adquisición de materiales de construcción,goods,271367.27,2026-05-08,False,False,normal,271367.27,1.2670242570001002,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C003071,P0219,E09,F034,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,19788.03,2024-05-24,False,False,normal,19788.03,-0.687333472850895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000712,P0196,E07,F023,Comparación de Precios,Adquisición de bienes de oficina,goods,93173.82,2023-02-16,False,False,normal,93173.82,-0.11724634663284186,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000527,P0038,E17,F012,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,178199.67,2024-02-12,False,False,normal,178199.67,0.5432649387365361,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000184,P0008,E15,F035,Adjudicación Simplificada,Servicio de capacitación,services,83369.7,2025-08-10,False,False,normal,83369.7,-0.19340826566235622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001565,P0066,E11,F007,Contratación Directa,Servicio de limpieza y vigilancia,services,40404.73,2024-08-30,False,False,normal,40404.73,-0.5271755559694423,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C002419,P0025,E10,F026,Adjudicación Simplificada,Servicio de limpieza y vigilancia,services,77087.93,2023-08-21,False,False,normal,77087.93,-0.24220730709616486,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C003479,P0184,E12,F050,Adjudicación Simplificada,Suministro de combustible,goods,34454.2,2025-10-16,False,False,normal,34454.2,-0.573401406330586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001720,P0006,E04,F019,Comparación de Precios,Adquisición de equipos informáticos,goods,135676.38,2024-02-25,False,False,normal,135676.38,0.21292877701589683,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002159,P0212,E15,F035,Adjudicación Simplificada,Servicio de capacitación,services,418935.59,2026-03-05,False,False,normal,418935.59,2.413387871395013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001483,P0080,E00,F038,Comparación de Precios,Suministro de combustible,goods,20053.38,2024-08-13,False,False,normal,20053.38,-0.6852721389204166,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002921,P0147,E01,F017,Licitación Pública,Servicio de limpieza y vigilancia,services,58152.7,2023-10-29,False,False,normal,58152.7,-0.3893029621947591,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002355,P0099,E10,F026,Comparación de Precios,Obra de rehabilitación vial,works,95383.86,2024-08-05,False,False,normal,95383.86,-0.10007796359265189,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C003137,P0025,E15,F035,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,18997.42,2023-05-23,False,False,normal,18997.42,-0.6934752147720388,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001894,P0033,E05,F009,Adjudicación Simplificada,Consultoría en ingeniería,services,21383.5,2025-12-10,False,False,normal,21383.5,-0.674939289899848,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002293,P0040,E11,F049,Adjudicación Simplificada,Consultoría en ingeniería,services,93879.3,2023-10-29,False,False,normal,93879.3,-0.11176592507160624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001414,P0167,E15,F035,Licitación Pública,Servicio de capacitación,services,113713.0,2025-09-30,False,False,normal,113713.0,0.04230936709695933,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002700,P0103,E09,F034,Adjudicación Simplificada,Obra de rehabilitación vial,works,112865.59,2026-01-14,False,False,normal,112865.59,0.03572638241247965,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001001,P0022,E07,F023,Comparación de Precios,Servicio de capacitación,services,17034.85,2024-05-14,False,False,normal,17034.85,-0.7087211621318991,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002404,P0063,E11,F054,Adjudicación Simplificada,Suministro de combustible,goods,66223.03,2025-04-19,False,False,normal,66223.03,-0.32660974546531674,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002003,P0006,E10,F026,Concurso Público,Adquisición de equipos informáticos,goods,22170.42,2024-11-26,False,False,normal,22170.42,-0.668826213221604,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C000070,P0084,E09,F034,Licitación Pública,Servicio de transporte,services,116492.86,2026-01-13,False,False,normal,116492.86,0.06390431618299516,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C001956,P0003,E15,F035,Comparación de Precios,Consultoría en ingeniería,services,120849.69,2023-06-30,False,False,normal,120849.69,0.09774973358765349,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001831,P0159,E10,F004,Adjudicación Simplificada,Consultoría en ingeniería,services,49242.62,2025-12-03,False,False,normal,49242.62,-0.4585196579824987,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C700036,P0062,E14,F016,Licitación Pública,Adquisición de equipos informáticos,goods,673328.68,2024-08-06,False,False,hard_negative_concentracion_legitima,673328.68,4.3896045968377795,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000807,P0143,E10,F008,Comparación de Precios,Servicio de mantenimiento de infraestructura,services,116797.6,2025-04-08,False,False,normal,116797.6,0.06627164575516019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001593,P0070,E13,F055,Concurso Público,Obra de rehabilitación vial,works,1613399.67,2023-02-02,False,False,normal,714814.3156000002,4.711879887170328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C003018,P0126,E05,F009,Concurso Público,Suministro de combustible,goods,28683.24,2026-01-12,False,False,normal,28683.24,-0.6182322925541905,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C002172,P0118,E16,F042,Comparación de Precios,Servicio de transporte,services,155314.11,2024-02-24,False,False,normal,155314.11,0.36548170396736845,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002634,P0057,E07,F036,Contratación Directa,Suministro de combustible,goods,56981.72,2023-05-06,False,False,normal,56981.72,-0.39839955464213633,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C000670,P0012,E03,F000,Licitación Pública,Adquisición de bienes de oficina,goods,301336.37,2023-07-06,False,False,normal,301336.37,1.4998349700051854,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000410,P0003,E01,F018,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,71013.49,2023-11-13,False,False,normal,71013.49,-0.2893957347602124,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002406,P0036,E16,F057,Contratación Directa,Servicio de limpieza y vigilancia,services,119361.22,2026-05-27,False,False,normal,119361.22,0.08618676499711592,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C001360,P0176,E01,F018,Licitación Pública,Servicio de mantenimiento de infraestructura,services,441735.19,2023-02-17,False,False,normal,441735.19,2.5905033380667097,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C002117,P0186,E08,F028,Concurso Público,Adquisición de bienes de oficina,goods,22494.7,2025-10-19,False,False,normal,22494.7,-0.6663070899241647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C003019,P0107,E17,F012,Adjudicación Simplificada,Obra de rehabilitación vial,works,47152.92,2024-02-27,False,False,normal,47152.92,-0.47475319675966343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001839,P0110,E12,F021,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,21917.76,2025-03-23,False,False,normal,21917.76,-0.6707889666825977,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000605,P0161,E09,F027,Comparación de Precios,Suministro de combustible,goods,158023.33,2026-01-13,False,False,normal,158023.33,0.38652789620829786,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001221,P0180,E04,F019,Adjudicación Simplificada,Obra de rehabilitación vial,works,32210.45,2026-06-18,False,False,normal,32210.45,-0.5908316607361291,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000937,P0160,E07,F013,Comparación de Precios,Adquisición de materiales de construcción,goods,128821.62,2026-05-08,False,False,normal,128821.62,0.1596785438397674,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002174,P0000,E11,F054,Adjudicación Simplificada,Servicio de capacitación,services,91538.24,2024-10-08,False,False,normal,91538.24,-0.1299521184437023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C700044,P0165,E01,F018,Licitación Pública,Servicio de transporte,services,686455.87,2026-06-26,False,False,hard_negative_concentracion_legitima,686455.87,4.491581314979239,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000170,P0171,E15,F035,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,393239.8,2024-07-30,False,False,normal,393239.8,2.2137737624918783,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000538,P0019,E16,F024,Comparación de Precios,Adquisición de equipos informáticos,goods,96784.4,2024-06-03,False,False,normal,96784.4,-0.08919806676584893,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000802,P0145,E07,F036,Comparación de Precios,Obra de rehabilitación vial,works,827765.28,2024-09-29,False,False,normal,714814.3156000002,4.711879887170328,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C001340,P0115,E04,F053,Adjudicación Simplificada,Suministro de combustible,goods,252696.17,2026-06-21,False,False,normal,252696.17,1.121980458434603,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001681,P0101,E03,F000,Adjudicación Simplificada,Obra de rehabilitación vial,works,87338.52,2023-01-10,False,False,normal,87338.52,-0.16257704904294343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000188,P0088,E03,F000,Adjudicación Simplificada,Obra de rehabilitación vial,works,112860.79,2024-03-12,False,False,normal,112860.79,0.03568909429163434,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000387,P0209,E10,F026,Adjudicación Simplificada,Suministro de combustible,goods,365460.89,2024-09-22,False,False,normal,365460.89,1.9979772306105708,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000012,P0205,E13,F058,Contratación Directa,Obra de rehabilitación vial,works,35261.98,2023-06-01,False,False,normal,35261.98,-0.5671262816938352,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
C000299,P0105,E06,F039,Adjudicación Simplificada,Adquisición de materiales de construcción,goods,32328.58,2023-07-08,False,False,normal,32328.58,-0.5899139845454096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002319,P0117,E10,F026,Concurso Público,Servicio de capacitación,services,14588.77,2026-03-25,False,False,normal,14588.77,-0.7277231885146559,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C000478,P0072,E07,F013,Concurso Público,Suministro de combustible,goods,34664.18,2024-06-20,False,False,normal,34664.18,-0.571770206410775,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C001624,P0092,E05,F001,Comparación de Precios,Consultoría en ingeniería,services,94866.38,2025-02-08,False,False,normal,94866.38,-0.10409793375411389,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000366,P0113,E01,F048,Comparación de Precios,Adquisición de equipos informáticos,goods,119105.05,2024-09-06,False,False,normal,119105.05,0.08419674459775417,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C700082,P0201,E16,F057,Licitación Pública,Adquisición de materiales de construcción,goods,118634.9,2026-05-10,False,False,hard_negative_concentracion_legitima,118634.9,0.08054445084454359,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C700001,P0178,E01,F017,Adjudicación Simplificada,Servicio de capacitación,services,857630.85,2024-04-29,False,False,hard_negative_concentracion_legitima,714814.3156000002,4.711879887170328,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002748,P0136,E11,F054,Adjudicación Simplificada,Adquisición de materiales de construcción,services,61718.89,2023-12-20,False,False,normal,61718.89,-0.36159951976199983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000368,P0020,E03,F000,Licitación Pública,Servicio de mantenimiento de infraestructura,services,78734.95,2024-04-12,False,False,normal,78734.95,-0.22941266526395648,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C700076,P0133,E04,F019,Licitación Pública,Obra de rehabilitación vial,works,807416.94,2026-01-25,False,False,hard_negative_concentracion_legitima,714814.3156000002,4.711879887170328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C003111,P0064,E06,F006,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,102765.81,2024-05-02,False,False,normal,102765.81,-0.04273232949393394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001611,P0188,E13,F058,Adjudicación Simplificada,Servicio de transporte,services,24951.75,2026-02-20,False,False,normal,24951.75,-0.6472198446485593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C700022,P0143,E06,F006,Concurso Público,Servicio de transporte,services,787476.36,2024-03-12,False,False,hard_negative_concentracion_legitima,714814.3156000002,4.711879887170328,0.0,0.0,1.0,0.0,0.0,0.0,0.0,False,False
C001754,P0100,E14,F016,Comparación de Precios,Servicio de limpieza y vigilancia,services,49485.63,2023-02-27,False,False,normal,49485.63,-0.45663186918112114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C000752,P0121,E15,F035,Adjudicación Simplificada,Obra de rehabilitación vial,works,44214.07,2023-12-24,False,False,normal,44214.07,-0.4975832371651142,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C001798,P0050,E11,F049,Adjudicación Simplificada,Servicio de mantenimiento de infraestructura,services,15005.22,2023-09-24,False,False,normal,15005.22,-0.724488055613402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C700086,P0201,E16,F042,Licitación Pública,Adquisición de materiales de construcción,goods,323520.09,2025-02-27,False,False,hard_negative_concentracion_legitima,323520.09,1.6721660600380919,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000879,P0129,E04,F030,Adjudicación Simplificada,Servicio de transporte,services,22817.01,2026-01-08,False,False,normal,22817.01,-0.6638032702929889,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000134,P0004,E06,F039,Comparación de Precios,Servicio de limpieza y vigilancia,services,321842.19,2023-07-31,False,False,normal,321842.19,1.659131531295112,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,True
C002661,P0122,E00,F041,Adjudicación Simplificada,Adquisición de bienes de oficina,goods,214657.11,2026-06-23,False,False,normal,214657.11,0.8264794029927237,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C002091,P0017,E05,F059,Adjudicación Simplificada,Adquisición de equipos informáticos,goods,132901.69,2024-01-12,False,False,normal,132901.69,0.19137399034335476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False
C000229,P0124,E05,F047,Licitación Pública,Adquisición de equipos informáticos,goods,59240.54,2025-05-13,False,False,normal,59240.54,-0.38085223107385613,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C003488,P0058,E08,F028,Licitación Pública,Adquisición de equipos informáticos,goods,423847.13,2023-05-25,False,False,normal,423847.13,2.451542474948439,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False,False
C000439,P0169,E00,F041,Contratación Directa,Obra de rehabilitación vial,works,21009.14,2025-10-16,False,False,normal,21009.14,-0.6778474525914397,0.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False
